date,equity,cash,pos,buy_th,sell_th,p_day,daily_action,daily_buy_level,daily_sell_level,QQQ,Return %,QQQ %,date,Return %,QQQ %,date,Return %,QQQ %,date,Return %,QQQ %
3/28/2025,1930765.064,1930765.064,0,2.4,-0.5,0.342734249,FORCE_SELL,0.205,0.225,468.94,1830.77%,120.56%,,,,,,,,,
3/31/2025,1930765.064,1930765.064,0,1.65,-0.5,0.320482396,FORCE_SELL,0.22,0.265,468.92,1830.77%,120.55%,,,,,,,,,
4/1/2025,1930765.064,1930765.064,0,1.95,-0.5,0.334024797,FORCE_SELL,0.22,0.265,472.7,1830.77%,122.33%,,,,,,,,,
4/2/2025,1930765.064,1930765.064,0,-0.5,-0.5,0.435353887,FORCE_SELL,0.22,0.265,476.15,1830.77%,123.95%,,,,,,,,,
4/3/2025,1930765.064,1930765.064,0,2.4,-0.5,0.408514511,FORCE_SELL,0.2,0.225,450.66,1830.77%,111.97%,,,,,,,,,
4/4/2025,1930765.064,1930765.064,0,2.5,-0.5,0.505146863,FORCE_SELL,0.2,0.225,422.67,1830.77%,98.80%,,,,,,,,,
4/7/2025,1930765.064,1930765.064,0,2.5,-0.5,0.50076172,FORCE_SELL,0.2,0.225,423.69,1830.77%,99.28%,,,,,,,,,
4/8/2025,1930765.064,1930765.064,0,-0.5,-0.5,0.503913376,FORCE_SELL,0.2,0.225,416.06,1830.77%,95.69%,,,,,,,,,
4/9/2025,1930765.064,1930765.064,0,-0.5,-0.5,0.679926817,FORCE_SELL,0.2,0.225,466,1830.77%,119.18%,,,,,,,,,
4/10/2025,1930765.064,1930765.064,0,-0.5,-0.5,0.416739244,FORCE_SELL,0.2,0.225,446.18,1830.77%,109.86%,,,,,,,,,
4/11/2025,1930765.064,1930765.064,0,-0.5,-0.5,0.373655408,FORCE_SELL,0.2,0.225,454.4,1830.77%,113.72%,,,,,,,,,
4/14/2025,1930765.064,1930765.064,0,-0.5,-0.5,0.437634498,FORCE_SELL,0.2,0.225,457.48,1830.77%,115.17%,,,,,,,,,
4/15/2025,1930765.064,1930765.064,0,-0.5,-0.5,0.453411839,FORCE_SELL,0.2,0.225,457.99,1830.77%,115.41%,,,,,,,,,
4/16/2025,1930765.064,1930765.064,0,-0.5,-0.5,0.404776455,FORCE_SELL,0.2,0.225,444.18,1830.77%,108.92%,,,,,,,,,
4/17/2025,1930765.064,1930765.064,0,-0.5,-0.5,0.39765755,FORCE_SELL,0.2,0.225,444.1,1830.77%,108.88%,,,,,,,,,
4/21/2025,1930765.064,1930765.064,0,-0.5,-0.5,0.390816807,FORCE_SELL,0.2,0.225,433.11,1830.77%,103.71%,,,,,,,,,
4/22/2025,1930765.064,1930765.064,0,-0.5,-0.5,0.394076914,FORCE_SELL,0.2,0.225,444.48,1830.77%,109.06%,,,,,,,,,
4/23/2025,1930765.064,1930765.064,0,-0.5,-0.5,0.525838366,FORCE_SELL,0.2,0.225,454.56,1830.77%,113.80%,,,,,,,,,
4/24/2025,1930765.064,1930765.064,0,-0.5,-0.5,0.387054288,FORCE_SELL,0.2,0.225,467.35,1830.77%,119.82%,,,,,,,,,
4/25/2025,1941779.156,0,1,2.05,-0.5,0.163550089,FORCE_BUY,0.2,0.225,472.56,1841.78%,122.27%,,,,,,,,,
4/28/2025,1939673.962,0,1,-0.5,-0.5,0.198287958,FORCE_BUY,0.2,0.225,472.41,1839.67%,122.20%,,,,,,,,,
4/29/2025,1943569.064,0,1,-0.5,2.35,0.176340328,FORCE_BUY,0.2,0.225,475.53,1843.57%,123.66%,,,,,,,,,
4/30/2025,1933819.634,1933819.634,0,2.3,-0.5,0.221153819,FREE,0.2,0.225,475.47,1833.82%,123.63%,,,,,,,,,
5/1/2025,1933819.634,1933819.634,0,2.3,-0.5,0.312472119,FORCE_SELL,0.225,0.265,481.68,1833.82%,126.56%,,,,,,,,,
5/2/2025,1943359.154,0,1,2.3,-0.5,0.202623482,FORCE_BUY,0.225,0.265,488.83,1843.36%,129.92%,,,,,,,,,
5/5/2025,1929926.889,0,1,-0.5,-0.5,0.2393418,FREE,0.225,0.265,485.93,1829.93%,128.55%,,,,,,,,,
5/6/2025,1946471.94,0,1,2.35,1.55,0.225721163,FREE,0.225,0.265,481.41,1846.47%,126.43%,,,,,,,,,
5/7/2025,1935779.24,0,1,2.3,1.8,0.200218051,FORCE_BUY,0.225,0.265,483.3,1835.78%,127.32%,,,,,,,,,
5/8/2025,1954241.168,0,1,-0.5,1.8,0.19876079,FORCE_BUY,0.225,0.265,488.29,1854.24%,129.66%,,,,,,,,,
5/9/2025,1953981.26,0,1,2.3,1.4,0.200885772,FORCE_BUY,0.225,0.265,487.97,1853.98%,129.51%,,,,,,,,,
5/12/2025,2029610.689,0,1,2.3,1.4,0.155215829,FORCE_BUY,0.225,0.265,507.85,1929.61%,138.86%,,,,,,,,,
5/13/2025,2067175.307,0,1,2.3,1.4,0.190704593,FORCE_BUY,0.225,0.265,515.59,1967.18%,142.51%,,,,,,,,,
5/14/2025,2075064.678,0,1,-0.5,-0.5,0.145010515,FORCE_BUY,0.225,0.265,518.68,1975.06%,143.96%,,,,,,,,,
5/15/2025,2079149.529,0,1,-0.5,-0.5,0.159791387,FORCE_BUY,0.265,0.295,519.25,1979.15%,144.23%,,,,,,,,,
5/16/2025,2060927.886,0,1,2.45,-0.5,0.133190563,FORCE_BUY,0.265,0.295,521.51,1960.93%,145.29%,,,,,,,,,
5/19/2025,2092164.989,0,1,2.45,-0.5,0.120568521,FORCE_BUY,0.265,0.295,522.01,1992.16%,145.52%,,,,,,,,,
5/20/2025,2081832.716,0,1,-0.5,1.4,0.131984,FORCE_BUY,0.265,0.295,520.27,1981.83%,144.71%,,,,,,,,,
5/21/2025,2071140.016,2071140.016,0,2.15,1.2,0.321412295,FORCE_SELL,0.265,0.295,513.04,1971.14%,141.31%,,,,,,,,,
5/22/2025,2071986.762,0,1,2.25,0.65,0.194720567,FORCE_BUY,0.27,0.295,514,1971.99%,141.76%,,,,,,,,,
5/23/2025,2049689.125,0,1,-0.5,0.7,0.184099801,FORCE_BUY,0.27,0.295,509.24,1949.69%,139.52%,,,,,,,,,
5/27/2025,2102026.074,0,1,-0.5,0.7,0.131337178,FORCE_BUY,0.27,0.295,521.22,2002.03%,145.15%,,,,,,,,,
5/28/2025,2130775.107,0,1,1.85,1.45,0.163077543,FORCE_BUY,0.225,0.265,518.91,2030.78%,144.07%,,,,,,,,,
5/29/2025,2087228.185,0,1,1.5,-0.5,0.181076861,FORCE_BUY,0.225,0.265,519.93,1987.23%,144.55%,,,,,,,,,
5/30/2025,2090615.167,0,1,1.95,-0.5,0.133371516,FORCE_BUY,0.225,0.265,519.11,1990.62%,144.16%,,,,,,,,,
6/2/2025,2105775.948,0,1,1.95,-0.5,0.120111789,FORCE_BUY,0.225,0.265,523.21,2005.78%,146.09%,,,,,,,,,
6/3/2025,2126581.7,0,1,1.95,-0.5,0.097222604,FORCE_BUY,0.225,0.265,527.3,2026.58%,148.01%,,,,,,,,,
6/4/2025,2130573.501,0,1,1.95,-0.5,0.090793317,FORCE_BUY,0.225,0.265,528.77,2030.57%,148.70%,,,,,,,,,
6/5/2025,2111501.562,0,1,2.5,2.25,0.187179792,FORCE_BUY,0.225,0.265,524.79,2011.50%,146.83%,,,,,,,,,
6/6/2025,2140210.273,0,1,1.65,2.15,0.145655455,FORCE_BUY,0.225,0.25,529.92,2040.21%,149.25%,,,,,,,,,
6/9/2025,2141339.268,0,1,1.5,1.85,0.138816783,FORCE_BUY,0.225,0.25,530.7,2041.34%,149.61%,,,,,,,,,
6/10/2025,2153032.423,0,1,1.45,2.35,0.103728087,FORCE_BUY,0.225,0.25,534.21,2053.03%,151.26%,,,,,,,,,
6/11/2025,2142024.729,0,1,1.4,2.45,0.160035025,FORCE_BUY,0.225,0.25,532.41,2042.02%,150.42%,,,,,,,,,
6/12/2025,2137307.145,0,1,1.65,-0.5,0.133741465,FORCE_BUY,0.225,0.25,533.66,2037.31%,151.00%,,,,,,,,,
6/13/2025,2124847.887,0,1,1.6,-0.5,0.207696775,FORCE_BUY,0.225,0.25,526.96,2024.85%,147.85%,,,,,,,,,
6/16/2025,2138879.673,0,1,1.7,-0.5,0.13875677,FORCE_BUY,0.225,0.25,534.29,2038.88%,151.30%,,,,,,,,,
6/17/2025,2128194.145,0,1,1.35,-0.5,0.204052447,FORCE_BUY,0.225,0.25,529.08,2028.19%,148.85%,,,,,,,,,
6/18/2025,2132831.489,0,1,1.35,-0.5,0.178547432,FORCE_BUY,0.225,0.25,528.99,2032.83%,148.81%,,,,,,,,,
6/20/2025,2129283.222,2129283.222,0,1.35,-0.5,0.391049158,FORCE_SELL,0.225,0.25,526.83,2029.28%,147.79%,,,,,,,,,
6/23/2025,2129283.222,2129283.222,0,-0.5,-0.5,0.267324505,FORCE_SELL,0.225,0.25,531.65,2029.28%,150.06%,,,,,,,,,
6/24/2025,2142371.127,0,1,-0.5,-0.5,0.105439502,FORCE_BUY,0.225,0.25,539.78,2042.37%,153.88%,,,,,,,,,
6/25/2025,2146138.857,0,1,-0.5,2.35,0.152799582,FORCE_BUY,0.195,0.225,541.16,2046.14%,154.53%,,,,,,,,,
6/26/2025,2166960.525,0,1,0.7,2.35,0.140997285,FORCE_BUY,0.195,0.225,546.22,2066.96%,156.91%,,,,,,,,,
6/27/2025,2171759.424,0,1,0.8,2.25,0.163838474,FORCE_BUY,0.195,0.225,548.09,2071.76%,157.79%,,,,,,,,,
6/30/2025,2187504.57,0,1,0.8,2.25,0.151943441,FORCE_BUY,0.195,0.225,551.64,2087.50%,159.46%,,,,,,,,,
7/1/2025,2183920.052,0,1,2.45,1.15,0.197954915,FREE,0.195,0.225,546.99,2083.92%,157.27%,,,,,,,,,
7/2/2025,2198203.949,0,1,-0.5,-0.5,0.138159383,FORCE_BUY,0.195,0.22,550.8,2098.20%,159.07%,,,,,,,,,
7/3/2025,2217634.837,0,1,2.25,-0.5,0.155639921,FORCE_BUY,0.195,0.22,556.22,2117.63%,161.62%,,,,,,,,,
7/7/2025,2201635.276,0,1,1.95,0.9,0.173173225,FORCE_BUY,0.195,0.22,552.03,2101.64%,159.64%,,,,,,,,,
7/8/2025,2204627.713,0,1,1.75,0.9,0.168285687,FORCE_BUY,0.195,0.22,552.34,2104.63%,159.79%,,,,,,,,,
7/9/2025,2217834.332,0,1,1.9,2.5,0.165926399,FORCE_BUY,0.195,0.22,556.25,2117.83%,161.63%,,,,,,,,,
7/10/2025,2218911.61,0,1,1.65,2.5,0.174027481,FORCE_BUY,0.195,0.22,555.45,2118.91%,161.25%,,,,,,,,,
7/11/2025,2208418.132,0,1,1.75,-0.5,0.180627468,FORCE_BUY,0.195,0.22,554.2,2108.42%,160.67%,,,,,,,,,
7/14/2025,2204877.459,0,1,1.6,1.75,0.180734754,FREE,0.17,0.205,556.21,2104.88%,161.61%,,,,,,,,,
7/15/2025,2222772.646,2222772.646,0,1.45,1.55,0.29675497,FORCE_SELL,0.195,0.22,556.72,2122.77%,161.85%,,,,,,,,,
7/16/2025,2222772.646,2222772.646,0,1.35,0.55,0.27067623,FORCE_SELL,0.17,0.205,557.29,2122.77%,162.12%,,,,,,,,,
7/17/2025,2239056.84,0,1,-0.5,1.2,0.160597397,FORCE_BUY,0.17,0.205,561.8,2139.06%,164.24%,,,,,,,,,
7/18/2025,2239136.47,2239136.47,0,-0.5,1.55,0.224233632,FORCE_SELL,0.17,0.205,561.26,2139.14%,163.99%,,,,,,,,,
7/21/2025,2244825.312,0,1,1.15,0.45,0.191356105,FORCE_BUY,0.27,0.295,564.17,2144.83%,165.35%,,,,,,,,,
7/22/2025,2233994.378,2233994.378,0,1.35,-0.5,0.206477035,FREE,0.17,0.275,561.25,2133.99%,163.98%,,,,,,,,,
7/23/2025,2246903.508,0,1,1.5,2.1,0.107304925,FORCE_BUY,0.17,0.275,563.81,2146.90%,165.19%,,,,,,,,,
7/24/2025,2247419.873,0,1,1.4,2.15,0.171529338,FORCE_BUY,0.27,0.295,565.01,2147.42%,165.75%,,,,,,,,,
7/25/2025,2252305.482,0,1,1,-0.5,0.161349769,FORCE_BUY,0.27,0.295,566.37,2152.31%,166.39%,,,,,,,,,
7/28/2025,2260368.723,0,1,1,-0.5,0.152277329,FORCE_BUY,0.17,0.275,568.14,2160.37%,167.22%,,,,,,,,,
7/29/2025,2266167.901,2266167.901,0,-0.5,1.3,0.320322819,FORCE_SELL,0.17,0.275,567.26,2166.17%,166.81%,,,,,,,,,
7/30/2025,2286727.004,2286727.004,0,-0.5,1.3,0.212697461,FREE,0.17,0.275,568.02,2186.73%,167.17%,,,,,,,,,
7/31/2025,2286885.79,2286885.79,0,2.05,0.75,0.411342662,FORCE_SELL,0.17,0.275,565.01,2186.89%,165.75%,,,,,,,,,
8/1/2025,2286885.79,2286885.79,0,2.5,-0.5,0.289307271,FORCE_SELL,0.17,0.275,553.88,2186.89%,160.51%,,,,,,,,,
8/4/2025,2286885.79,2286885.79,0,2.5,-0.5,0.142080377,FORCE_BUY,0.17,0.29,564.1,2186.89%,165.32%,,,,,,,,,
8/5/2025,2286885.79,2286885.79,0,2.5,-0.5,0.270071197,FREE,0.17,0.29,560.27,2186.89%,163.52%,,,,,,,,,
8/6/2025,2286885.79,2286885.79,0,1.95,2.5,0.165686393,FORCE_BUY,0.17,0.4,567.32,2186.89%,166.84%,,,,,,,,,
8/7/2025,2286885.79,2286885.79,0,1.9,2.15,0.233916605,FREE,0.17,0.4,569.24,2186.89%,167.74%,,,,,,,,,
8/8/2025,2286885.79,2286885.79,0,-0.5,-0.5,0.136104126,FORCE_BUY,0.17,0.4,574.55,2186.89%,170.24%,,,,,,,,,
8/11/2025,2287265.97,0,1,-0.5,1.45,0.233941255,FREE,0.17,0.4,572.85,2187.27%,169.44%,,,,,,,,,
8/12/2025,2318976.419,0,1,-0.5,2.15,0.169877463,FORCE_BUY,0.17,0.4,580.05,2218.98%,172.82%,,,,,,,,,
8/13/2025,2322042.177,2322042.177,0,-0.5,0.5,0.197835727,FREE,0.17,0.4,580.34,2222.04%,172.96%,,,,,,,,,
8/14/2025,2323763.778,2323763.778,0,-0.5,0.55,0.172054777,FREE,0.17,0.4,579.89,2223.76%,172.75%,,,,,,,,,
8/15/2025,2331209.988,2331209.988,0,1.95,0.7,0.190039214,FREE,0.17,0.4,577.34,2231.21%,171.55%,,,,,,,,,
8/18/2025,2335700.864,0,1,1.35,-0.5,0.121797122,FORCE_BUY,0.17,0.4,577.11,2235.70%,171.44%,,,,,,,,,
8/19/2025,2333516.113,2333516.113,0,2.15,-0.5,0.476261902,FORCE_SELL,0.17,0.4,569.28,2233.52%,167.76%,,,,,,,,,
8/20/2025,2333516.113,2333516.113,0,1.9,-0.5,0.370714131,FREE,0.17,0.4,565.9,2233.52%,166.17%,,,,,,,,,
8/21/2025,2333516.113,2333516.113,0,1.4,-0.5,0.454522964,FORCE_SELL,0.17,0.4,563.28,2233.52%,164.94%,,,,,,,,,
8/22/2025,2333516.113,2333516.113,0,-0.5,-0.5,0.481658779,FORCE_SELL,0.17,0.29,571.97,2233.52%,169.02%,,,,,,,,,
8/25/2025,2333516.113,2333516.113,0,1.45,-0.5,0.454395326,FORCE_SELL,0.17,0.29,570.32,2233.52%,168.25%,,,,,,,,,
8/26/2025,2333516.113,2333516.113,0,-0.5,-0.5,0.32689744,FORCE_SELL,0.17,0.29,572.61,2233.52%,169.32%,,,,,,,,,
8/27/2025,2333516.113,2333516.113,0,-0.5,2.3,0.362868862,FORCE_SELL,0.17,0.29,573.49,2233.52%,169.74%,,,,,,,,,
8/28/2025,2333516.113,2333516.113,0,-0.5,2.3,0.396625434,FORCE_SELL,0.17,0.29,577.08,2233.52%,171.43%,,,,,,,,,
8/29/2025,2333516.113,2333516.113,0,1.25,-0.5,0.496225712,FORCE_SELL,0.17,0.29,570.4,2233.52%,168.28%,,,,,,,,,
9/2/2025,2333516.113,2333516.113,0,1.25,-0.5,0.35651453,FORCE_SELL,0.17,0.29,565.62,2233.52%,166.04%,,,,,,,,,
9/3/2025,2333516.113,2333516.113,0,1.3,-0.5,0.349063277,FORCE_SELL,0.17,0.29,570.07,2233.52%,168.13%,,,,,,,,,
9/4/2025,2333516.113,2333516.113,0,1.2,2.05,0.358594876,FORCE_SELL,0.17,0.29,575.23,2233.52%,170.56%,,,,,,,,,
9/5/2025,2333516.113,2333516.113,0,1.2,2.05,0.513552129,FORCE_SELL,0.17,0.29,576.06,2233.52%,170.95%,,,,,,,,,
9/8/2025,2333516.113,2333516.113,0,1.05,-0.5,0.400645823,FORCE_SELL,0.17,0.29,578.87,2233.52%,172.27%,,,,,,,,,
9/9/2025,2333516.113,2333516.113,0,1.15,2.2,0.32343689,FORCE_SELL,0.17,0.29,580.51,2233.52%,173.04%,,,,,,,,,
9/10/2025,2332755.935,2332755.935,0,1,2.05,0.22837262,FREE,0.17,0.29,580.7,2232.76%,173.13%,,,,,,,,,
9/11/2025,2342497.466,0,1,0.9,1,0.148033141,FORCE_BUY,0.17,0.365,584.08,2242.50%,174.72%,,,,,,,,,
9/12/2025,2347382.404,2347382.404,0,1,2.5,0.175913418,FREE,0.17,0.365,586.66,2247.38%,175.93%,,,,,,,,,
9/15/2025,2368482.74,0,1,1,2.5,0.154094407,FORCE_BUY,0.17,0.365,591.68,2268.48%,178.29%,,,,,,,,,
9/16/2025,2369596.456,2369596.456,0,-0.5,2.25,0.212347768,FREE,0.17,0.365,591.18,2269.60%,178.06%,,,,,,,,,
9/17/2025,2392593.187,2392593.187,0,1.45,1.45,0.232023388,FREE,0.17,0.365,590,2292.59%,177.50%,,,,,,,,,
9/18/2025,2418802.877,2418802.877,0,1.7,0.3,0.231158368,FREE,0.17,0.365,595.32,2318.80%,180.01%,,,,,,,,,
9/19/2025,2418802.877,2418802.877,0,0.85,0.8,0.144690443,FORCE_BUY,0.17,0.365,599.35,2318.80%,181.90%,,,,,,,,,
9/22/2025,2440114.986,0,1,1.95,2.3,0.157167827,FORCE_BUY,0.17,0.365,602.2,2340.11%,183.24%,,,,,,,,,
9/23/2025,2425965.119,0,1,1.9,1.9,0.288449267,FREE,0.17,0.365,598.2,2325.97%,181.36%,,,,,,,,,
9/24/2025,2433384.922,2433384.922,0,1.8,-0.5,0.247256276,FREE,0.17,0.275,596.1,2333.38%,180.37%,,,,,,,,,
9/25/2025,2433961.873,0,1,1.85,1.2,0.215191161,FREE,0.17,0.275,593.53,2333.96%,179.16%,,,,,,,,,
9/26/2025,2446195.518,0,1,2,1.05,0.16603631,FORCE_BUY,0.17,0.275,595.97,2346.20%,180.31%,,,,,,,,,
9/29/2025,2460187.846,2460187.846,0,2,1.05,0.245806227,FREE,0.17,0.275,598.73,2360.19%,181.61%,,,,,,,,,
9/30/2025,2460187.846,2460187.846,0,-0.5,1.05,0.153811624,FORCE_BUY,0.17,0.275,600.37,2360.19%,182.38%,,,,,,,,,
10/1/2025,2494833.721,0,1,0.9,0.75,0.15953017,FORCE_BUY,0.17,0.365,603.25,2394.83%,183.74%,,,,,,,,,
10/2/2025,2505624.381,0,1,0.9,0.75,0.162650508,FORCE_BUY,0.17,0.365,605.73,2405.62%,184.90%,,,,,,,,,
10/3/2025,2515688.862,0,1,0.9,0.65,0.204893875,FREE,0.17,0.365,603.18,2415.69%,183.70%,,,,,,,,,
10/6/2025,2531543.08,0,1,0.9,0.65,0.148136987,FORCE_BUY,0.17,0.365,607.71,2431.54%,185.83%,,,,,,,,,
10/7/2025,2520912.314,2520912.314,0,1.55,0.95,0.233750828,FREE,0.17,0.365,604.51,2420.91%,184.33%,,,,,,,,,
10/8/2025,2520912.314,2520912.314,0,-0.5,2.45,0.137246741,FORCE_BUY,0.17,0.365,611.44,2420.91%,187.59%,,,,,,,,,
10/9/2025,2521202.122,0,1,1.25,0.4,0.157733445,FORCE_BUY,0.17,0.365,610.7,2421.20%,187.24%,,,,,,,,,
10/10/2025,2520912.314,2520912.314,0,1.75,1.3,0.581823392,FORCE_SELL,0.17,0.365,589.5,2420.91%,177.27%,,,,,,,,,
10/13/2025,2538202.9,2538202.9,0,1.75,1.3,0.177095358,FREE,0.17,0.365,602.01,2438.20%,183.15%,,,,,,,,,
10/14/2025,2554092.79,0,1,2.2,2.4,0.26302339,FREE,0.17,0.365,598,2454.09%,181.27%,,,,,,,,,
10/15/2025,2594852.484,2594852.484,0,1.85,-0.5,0.255220781,FREE,0.17,0.365,602.22,2494.85%,183.25%,,,,,,,,,
10/16/2025,2606358.711,0,1,1.95,2.05,0.35813368,FREE,0.17,0.365,599.99,2506.36%,182.20%,,,,,,,,,
10/17/2025,2590944.318,2590944.318,0,1.75,1.7,0.192931865,FREE,0.17,0.365,603.93,2490.94%,184.06%,,,,,,,,,
10/20/2025,2590944.318,2590944.318,0,1.75,1.7,0.183709983,FORCE_BUY,0.195,0.365,611.54,2490.94%,187.63%,,,,,,,,,
10/21/2025,2590944.318,2590944.318,0,-0.5,-0.5,0.183993979,FORCE_BUY,0.195,0.365,611.38,2490.94%,187.56%,,,,,,,,,
10/22/2025,2556220.781,0,1,2.4,2.4,0.267515546,FREE,0.195,0.365,605.49,2456.22%,184.79%,,,,,,,,,
10/23/2025,2587703.842,0,1,1.95,-0.5,0.172935359,FORCE_BUY,0.195,0.365,610.58,2487.70%,187.18%,,,,,,,,,
10/24/2025,2612110.954,0,1,1.55,2.35,0.161559053,FORCE_BUY,0.195,0.365,617.1,2512.11%,190.25%,,,,,,,,,
10/27/2025,2660417.579,0,1,-0.5,2.4,0.145310996,FORCE_BUY,0.195,0.365,628.09,2560.42%,195.42%,,,,,,,,,
10/28/2025,2679748.689,0,1,-0.5,2.4,0.179463835,FORCE_BUY,0.195,0.365,632.92,2579.75%,197.69%,,,,,,,,,
10/29/2025,2684824.692,0,1,2.4,2.2,0.169077171,FORCE_BUY,0.195,0.365,635.77,2584.82%,199.03%,,,,,,,,,
10/30/2025,2677961.357,0,1,2.35,2.05,0.312443169,FREE,0.195,0.365,626.05,2577.96%,194.46%,,,,,,,,,
10/31/2025,2682401.509,2682401.509,0,1.7,2.2,0.291918754,FORCE_SELL,0.195,0.265,629.07,2582.40%,195.88%,,,,,,,,,
11/3/2025,2690280.156,0,1,-0.5,-0.5,0.238267254,FREE,0.195,0.265,632.08,2590.28%,197.30%,,,,,,,,,
11/4/2025,2659694.228,2659694.228,0,2.5,-0.5,0.278514003,FORCE_SELL,0.195,0.265,619.25,2559.69%,191.26%,,,,,,,,,
11/5/2025,2673536.055,2673536.055,0,2.45,1.95,0.230354404,FREE,0.195,0.265,623.28,2573.54%,193.16%,,,,,,,,,
11/6/2025,2673536.055,2673536.055,0,2.35,2.05,0.330878064,FORCE_SELL,0.195,0.265,611.67,2573.54%,187.70%,,,,,,,,,
11/7/2025,2680191.108,0,1,2.45,1.7,0.173090203,FORCE_BUY,0.195,0.265,609.74,2580.19%,186.79%,,,,,,,,,
11/10/2025,2731286.15,0,1,2.45,1.7,0.168380833,FORCE_BUY,0.195,0.265,623.23,2631.29%,193.13%,,,,,,,,,
11/11/2025,2725375.413,0,1,1.25,2.2,0.145393503,FORCE_BUY,0.195,0.265,621.57,2625.38%,192.35%,,,,,,,,,
11/12/2025,2748129.188,0,1,1.05,2.5,0.210853072,FREE,0.195,0.265,621.08,2648.13%,192.12%,,,,,,,,,
11/13/2025,2757975.616,2757975.616,0,1.45,1.9,0.310590131,FORCE_SELL,0.195,0.265,608.4,2657.98%,186.16%,,,,,,,,,
11/14/2025,2779617.496,0,1,2.5,-0.5,0.238923445,FREE,0.195,0.265,608.86,2679.62%,186.37%,,,,,,,,,
11/17/2025,2790847.63,2790847.63,0,2.3,-0.5,0.296580771,FORCE_SELL,0.195,0.265,603.66,2690.85%,183.93%,,,,,,,,,
11/18/2025,2834453.363,2834453.363,0,2.4,1.6,0.22613821,FREE,0.195,0.265,596.31,2734.45%,180.47%,,,,,,,,,
11/19/2025,2864585.501,2864585.501,0,1.5,1.95,0.236384231,FREE,0.195,0.265,599.87,2764.59%,182.15%,,,,,,,,,
11/20/2025,2864585.501,2864585.501,0,1.85,1.75,0.483344876,FORCE_SELL,0.195,0.265,585.67,2764.59%,175.47%,,,,,,,,,
11/21/2025,2864585.501,2864585.501,0,2.45,1.75,0.397544251,FORCE_SELL,0.195,0.265,590.07,2764.59%,177.54%,,,,,,,,,
11/24/2025,2864585.501,2864585.501,0,2.45,1.75,0.389930272,FORCE_SELL,0.195,0.265,605.16,2764.59%,184.63%,,,,,,,,,
11/25/2025,2864585.501,2864585.501,0,1.4,-0.5,0.385087183,FORCE_SELL,0.195,0.265,608.89,2764.59%,186.39%,,,,,,,,,
11/26/2025,2864585.501,2864585.501,0,1.4,-0.5,0.378667251,FORCE_SELL,0.195,0.265,614.27,2764.59%,188.92%,,,,,,,,,
11/28/2025,2873543.423,0,1,1.4,-0.5,0.132303006,FORCE_BUY,0.195,0.265,619.25,2773.54%,191.26%,,,,,,,,,
12/1/2025,2865513.783,0,1,1.9,-0.5,0.168222012,FORCE_BUY,0.195,0.265,617.17,2765.51%,190.28%,,,,,,,,,
12/2/2025,2890345.327,0,1,1.85,-0.5,0.16755722,FORCE_BUY,0.195,0.265,622,2790.35%,192.55%,,,,,,,,,
12/3/2025,2891273.609,0,1,1.75,-0.5,0.143534186,FORCE_BUY,0.195,0.265,623.52,2791.27%,193.27%,,,,,,,,,
12/4/2025,2893826.385,0,1,2.45,-0.5,0.158087137,FORCE_BUY,0.195,0.265,622.94,2793.83%,193.00%,,,,,,,,,
12/5/2025,2903248.448,0,1,1.4,-0.5,0.189790067,FORCE_BUY,0.195,0.265,625.48,2803.25%,194.19%,,,,,,,,,
12/8/2025,2926246.058,0,1,1.4,-0.5,0.248162882,FREE,0.195,0.265,624.28,2826.25%,193.63%,,,,,,,,,
12/9/2025,2919315.167,0,1,-0.5,2.25,0.166974637,FORCE_BUY,0.195,0.265,625.05,2819.32%,193.99%,,,,,,,,,
12/10/2025,2923157.968,0,1,1.95,0.8,0.188213409,FORCE_BUY,0.195,0.265,627.61,2823.16%,195.19%,,,,,,,,,
12/11/2025,2919742.353,0,1,1.6,1.85,0.162000106,FORCE_BUY,0.195,0.265,625.58,2819.74%,194.24%,,,,,,,,,
12/12/2025,2911834.971,2911834.971,0,2.3,-0.5,0.312318784,FORCE_SELL,0.195,0.265,613.62,2811.83%,188.61%,,,,,,,,,
12/15/2025,2911834.971,2911834.971,0,1.55,-0.5,0.281588391,FORCE_SELL,0.195,0.265,610.54,2811.83%,187.16%,,,,,,,,,
12/16/2025,2924921.116,0,1,1.8,-0.5,0.169934599,FORCE_BUY,0.195,0.265,611.75,2824.92%,187.73%,,,,,,,,,
12/17/2025,2940116.382,2940116.382,0,1.8,0.8,0.349828963,FORCE_SELL,0.195,0.265,600.41,2840.12%,182.40%,,,,,,,,,
12/18/2025,2950073,2950073,0,1.95,1.55,0.214635928,FREE,0.195,0.265,609.11,2850.07%,186.49%,,,,,,,,,
12/19/2025,2950073,2950073,0,1.95,1.55,0.143367843,FORCE_BUY,0.195,0.265,617.05,2850.07%,190.23%,,,,,,,,,
12/22/2025,2950073,2950073,0,1.95,1.55,0.180429282,FORCE_BUY,0.195,0.265,619.21,2850.07%,191.24%,,,,,,,,,
12/23/2025,2950073,2950073,0,-0.5,2.5,0.139024494,FORCE_BUY,0.195,0.265,622.11,2850.07%,192.61%,,,,,,,,,
12/24/2025,2946573.17,0,1,-0.5,2.5,0.111160408,FORCE_BUY,0.195,0.265,623.93,2846.57%,193.46%,,,,,,,,,
12/26/2025,2947424.48,0,1,-0.5,2.5,0.15525016,FORCE_BUY,0.195,0.265,623.89,2847.42%,193.44%,,,,,,,,,
