klu_idx,timestamp,klu_open,klu_high,klu_low,klu_close,klu_volume,bsp_type,bsp_types,is_buy,direction,is_segbsp,feat_divergence_rate,feat_bsp1_bi_amp,feat_bsp1_bi_klu_cnt,feat_bsp1_bi_amp_rate,feat_macd_value,feat_macd_dea,feat_macd_diff,feat_ppo,feat_rsi,feat_kdj_k,feat_kdj_d,feat_kdj_j,feat_volume,feat_bsp_bi_amp,macd_value,macd_dif,macd_dea,rsi,kdj_k,kdj_d,kdj_j,dmi_plus,dmi_minus,dmi_adx,price_change_pct,high_low_spread_pct,upper_shadow,lower_shadow,body_size,is_bullish_candle,snapshot_first_seen,snapshot_last_seen,profit_target_pct,profit_target_distance,has_profit_target,exit_type,exit_klu_idx,exit_price,feat_bsp2_retrace_rate,feat_bsp2_break_bi_amp,feat_bsp2_break_bi_bi_klu_cnt,feat_bsp2_break_bi_amp_rate,feat_bsp2_bi_amp,feat_bsp2_bi_klu_cnt,feat_bsp2_bi_amp_rate,feat_bsp2s_retrace_rate,feat_bsp2s_break_bi_amp,feat_bsp2s_break_bi_klu_cnt,feat_bsp2s_break_bi_amp_rate,feat_bsp2s_bi_amp,feat_bsp2s_bi_klu_cnt,feat_bsp2s_bi_amp_rate,feat_bsp2s_lv,feat_bsp3_zs_height,feat_bsp3_bi_amp,feat_bsp3_bi_klu_cnt,feat_bsp3_bi_amp_rate,feat_zs_cnt,direction_encoded
17973.0,2023/07/31 19:30,4846.0,4846.0,4845.25,4845.5,299.0,2,"2,3b",1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-1.0551676261131329,1.077709069612951,0.5501252565563846,0.00011352928024136503,49.47483959343764,14.381974997786223,14.507575882484023,14.130773228390623,299.0,4.5,-1.0551676261131329,0.5501252565563846,1.077709069612951,49.47483959343764,14.381974997786223,14.507575882484023,14.130773228390623,11.627906976744185,37.2093023255814,36.335293832027126,-0.01031778786628147,0.015479077446984159,0.0,0.25,0.5,0,17974.0,17974.0,0.11866680425136726,30.0,1,best_24h,18003.0,4851.25,0.21176470588235294,21.25,16.0,0.004400952676814745,4.5,18.0,0.0009278828805608536,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0014483757500517278,4.5,18.0,0.0009278828805608536,1.4028497409326426,0
17974.0,2023/07/31 19:35,4845.25,4845.75,4845.25,4845.75,151.0,2,"2,3b",1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.9691466658799535,0.9565657363779568,0.4719924034379801,9.740489177655061e-05,50.90384365289435,19.111792855667005,16.042314873545017,25.25074881991098,151.0,4.5,-0.9691466658799535,0.4719924034379801,0.9565657363779568,50.90384365289435,19.111792855667005,16.042314873545017,25.25074881991098,12.195121951219512,31.70731707317073,36.914518875771215,0.010319384964656106,0.010319384964656106,0.0,0.0,0.5,1,17975.0,18303.0,0.11350152195222618,29.0,1,best_24h,18003.0,4851.25,0.21176470588235294,21.25,16.0,0.004400952676814745,4.5,19.0,0.0009278828805608536,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0014483757500517278,4.5,19.0,0.0009278828805608536,1.4028497409326426,0
17974.0,2023/07/31 19:35,4845.25,4845.75,4845.25,4845.75,151.0,3b,"2,3b",1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.9691466658799535,0.9565657363779568,0.4719924034379801,9.740489177655061e-05,50.90384365289435,19.111792855667005,16.042314873545017,25.25074881991098,151.0,4.5,-0.9691466658799535,0.4719924034379801,0.9565657363779568,50.90384365289435,19.111792855667005,16.042314873545017,25.25074881991098,12.195121951219512,31.70731707317073,36.914518875771215,0.010319384964656106,0.010319384964656106,0.0,0.0,0.5,1,17975.0,18303.0,0.11350152195222618,29.0,1,best_24h,18003.0,4851.25,0.21176470588235294,21.25,16.0,0.004400952676814745,4.5,19.0,0.0009278828805608536,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0014483757500517278,4.5,19.0,0.0009278828805608536,1.4028497409326426,0
17991.0,2023/07/31 21:00,4849.0,4849.75,4848.5,4849.75,500.0,1p,1p,0,sell,False,0.12141116194599373,4.5,18.0,0.0009287446468190496,0.4367891989907079,0.46334512282317136,0.6817397223185253,0.0001406566911598073,68.01794107198842,74.97254663014284,59.51984881539519,105.87794225963813,500.0,4.5,0.4367891989907079,0.6817397223185253,0.46334512282317136,68.01794107198842,74.97254663014284,59.51984881539519,105.87794225963813,36.206896551724135,10.344827586206897,43.5178981053109,0.015467106619921633,0.02578116943384552,0.0,0.5,0.75,1,17992.0,17992.0,0.5051806794164648,143.0,1,best_24h,18134.0,4825.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
17992.0,2023/07/31 21:05,4849.75,4849.75,4848.75,4849.0,435.0,1p,1p,0,sell,False,0.12730575635158123,4.5,19.0,0.0009287446468190496,0.4579956113791912,0.5205945742455702,0.7495923799351658,0.00015465094867301625,62.3359306540527,77.06503108676189,65.36824290585075,100.45860744858416,435.0,4.5,0.4579956113791912,0.7495923799351658,0.5205945742455702,62.3359306540527,77.06503108676189,65.36824290585075,100.45860744858416,35.0,10.0,44.37773078032837,-0.015464714676014228,0.02062387213199278,0.0,0.25,0.75,0,17993.0,17995.0,0.4897917096308517,142.0,1,best_24h,18134.0,4825.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
17995.0,2023/07/31 21:20,4848.75,4850.75,4848.5,4850.5,1158.0,1p,1p,0,sell,False,0.14250851057783215,5.5,22.0,0.0011351323461121718,0.5126890904177208,0.6906457419817411,0.9469902871906015,0.00019535569371804238,67.02385655030228,84.13037958126277,76.83208118299632,98.72697637779567,1158.0,5.5,0.5126890904177208,0.9469902871906015,0.6906457419817411,67.02385655030228,84.13037958126277,76.83208118299632,98.72697637779567,37.878787878787875,13.636363636363635,43.567081123474054,0.03609177623098737,0.04640610498092194,0.25,0.25,1.75,1,17996.0,17998.0,0.5205648902175034,139.0,1,best_24h,18134.0,4825.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
17998.0,2023/07/31 21:35,4850.0,4850.75,4849.25,4850.0,1032.0,1p,1p,0,sell,False,0.14250851057783215,5.5,25.0,0.0011351323461121718,0.3549604166618945,0.8394968340981146,1.0169770424290618,0.0002097725727349795,62.31810828011861,80.19817514658497,79.69637963765321,81.20176616444851,1032.0,5.5,0.3549604166618945,1.0169770424290618,0.8394968340981146,62.31810828011861,80.19817514658497,79.69637963765321,81.20176616444851,30.136986301369863,15.068493150684931,42.50243482137068,0.0,0.030932618446151465,0.75,0.75,0.0,0,17999.0,18001.0,0.5103092783505155,136.0,1,best_24h,18134.0,4825.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
18001.0,2023/07/31 21:50,4850.25,4850.75,4849.0,4850.25,775.0,1p,1p,0,sell,False,0.14250851057783215,5.5,28.0,0.0011351323461121718,0.17649359781730078,0.916245205056774,1.0044920039654244,0.00020717947028478352,62.24342716845618,77.29777580100833,76.6690936734443,78.5551400561364,775.0,5.5,0.17649359781730078,1.0044920039654244,0.916245205056774,62.24342716845618,77.29777580100833,76.6690936734443,78.5551400561364,31.16883116883117,11.688311688311687,42.64587228315439,0.0,0.03608991544648381,0.5,1.25,0.0,0,18002.0,18002.0,0.5154373485902789,133.0,1,best_24h,18134.0,4825.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
18002.0,2023/07/31 21:55,4850.5,4850.75,4849.75,4850.5,641.0,1p,1p,0,sell,False,0.14250851057783215,5.5,29.0,0.0011351323461121718,0.16008420160370807,0.9362557302572375,1.0162978310590915,0.00020960777960574628,63.42205720235772,81.53185053400554,78.29001262696471,88.0155263480872,641.0,5.5,0.16008420160370807,1.0162978310590915,0.9362557302572375,63.42205720235772,81.53185053400554,78.29001262696471,88.0155263480872,30.37974683544304,11.39240506329114,42.84649179539661,0.0,0.02061961956801897,0.25,0.75,0.0,0,18003.0,18003.0,0.5205648902175034,132.0,1,best_24h,18134.0,4825.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
18003.0,2023/07/31 22:00,4850.75,4852.5,4850.5,4851.25,1447.0,1p,1p,0,sell,False,0.14250851057783215,7.25,30.0,0.0014963108198751355,0.22006239775693004,0.9637635299768537,1.0737947288553187,0.0002214572385053555,66.7731050831603,77.27123368933702,77.95041964775547,75.91286177250015,1447.0,7.25,0.22006239775693004,1.0737947288553187,0.9637635299768537,66.7731050831603,77.27123368933702,77.95041964775547,75.91286177250015,30.864197530864196,11.11111111111111,43.14737263354055,0.010307684378704324,0.04123286259148541,1.25,0.25,0.5,1,18004.0,18303.0,0.535944344241175,131.0,1,best_24h,18134.0,4825.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
18014.0,2023/07/31 22:55,4849.25,4849.5,4848.25,4848.75,401.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.5389400619784088,0.6522918454082076,0.3828218144190032,7.894238807753781e-05,45.47374746649337,30.622795390724143,37.851285930179834,16.165814311812753,401.0,4.25,-0.5389400619784088,0.3828218144190032,0.6522918454082076,45.47374746649337,30.622795390724143,37.851285930179834,16.165814311812753,19.35483870967742,27.419354838709676,25.460819850024386,-0.010310872815383823,0.025782498839787553,0.25,0.5,0.5,0,18015.0,18022.0,0.01031193606599639,21.0,1,best_24h,18035.0,4849.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.07058823529411765,21.25,16.0,0.004400952676814745,4.25,12.0,0.0008758371973209686,1.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18022.0,2023/07/31 23:35,4848.5,4848.5,4847.5,4847.75,699.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.5094772022641938,0.14623465988746198,-0.10850394124463492,-2.2376083005814435e-05,39.50043815832693,24.0714494400045,28.739978982920025,14.734390354173449,699.0,5.0,-0.5094772022641938,-0.10850394124463492,0.14623465988746198,39.50043815832693,24.0714494400045,28.739978982920025,14.734390354173449,9.090909090909092,34.090909090909086,24.074437445455818,-0.015468701660307312,0.020629190304280558,0.0,0.25,0.75,0,18023.0,18023.0,0.03094218967562271,13.0,1,best_24h,18035.0,4849.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.10588235294117647,21.25,16.0,0.004400952676814745,5.0,20.0,0.0010303967027305513,1.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18023.0,2023/07/31 23:40,4847.5,4848.25,4847.5,4847.5,353.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.5855296440439023,0.0730434543819742,-0.21972136763997696,-4.531286082146111e-05,38.008882576424284,16.047632960003,24.509196975281014,-0.8754950705530291,353.0,5.0,-0.5855296440439023,-0.21972136763997696,0.0730434543819742,38.008882576424284,16.047632960003,24.509196975281014,-0.8754950705530291,9.090909090909092,34.090909090909086,26.490173116645064,0.0,0.015471892728210418,0.75,0.0,0.0,0,18024.0,18024.0,0.036101083032490974,12.0,1,best_24h,18035.0,4849.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.10588235294117647,21.25,16.0,0.004400952676814745,5.0,21.0,0.0010303967027305513,1.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18024.0,2023/07/31 23:45,4847.75,4848.25,4847.5,4848.25,313.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.5081087604236475,0.009529859329018254,-0.24452452088280552,-5.042854982601081e-05,44.74922335121371,23.198421973335332,24.07227197463245,21.4507219707411,313.0,5.0,-0.5081087604236475,-0.24452452088280552,0.009529859329018254,44.74922335121371,23.198421973335332,24.07227197463245,21.4507219707411,9.090909090909092,34.090909090909086,28.73335623989222,0.01031406322520757,0.015471892728210418,0.0,0.25,0.5,1,18025.0,18128.0,0.02062599907183004,11.0,1,best_24h,18035.0,4849.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.10588235294117647,21.25,16.0,0.004400952676814745,5.0,22.0,0.0010303967027305513,1.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18035.0,2023/08/01 00:40,4849.5,4849.75,4849.0,4849.25,203.0,2,2,0,sell,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,0.2087082378342766,-0.16166383582159416,-0.057309716904455854,-1.1819495126114235e-05,53.91561337731933,66.75670696202243,55.874046393160164,88.52202809974698,203.0,2.25,0.2087082378342766,-0.057309716904455854,-0.16166383582159416,53.91561337731933,66.75670696202243,55.874046393160164,88.52202809974698,18.181818181818183,11.363636363636363,25.23186478879556,-0.005155170636148057,0.015467106619921633,0.25,0.25,0.25,0,18197.0,18303.0,0.49492189513842344,99.0,1,best_24h,18134.0,4825.25,0.45,5.0,22.0,0.0010303967027305513,2.25,12.0,0.00046415678184631254,0.5008891899288628,25.116592639593907,39.52918781725889,0.005487236686670708,9.923223350253807,20.854060913705585,0.0021661287856992975,2.0558375634517767,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,1
18042.0,2023/08/01 01:15,4847.5,4847.75,4847.25,4847.5,460.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.16213004953908078,-0.1453622165935857,-0.22642724136312609,-4.670057292334455e-05,41.44624467551737,21.620877225029197,33.38052785443462,-1.8984240337816516,460.0,2.5,-0.16213004953908078,-0.22642724136312609,-0.1453622165935857,41.44624467551737,21.620877225029197,33.38052785443462,-1.8984240337816516,14.285714285714285,20.408163265306122,20.50019372546515,0.0,0.010315127133941927,0.25,0.25,0.0,0,18043.0,18043.0,-0.23207839092315627,157.0,1,best_24h,18199.0,4836.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.11764705882352941,21.25,16.0,0.004400952676814745,2.5,8.0,0.0005154904892004743,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18043.0,2023/08/01 01:20,4847.5,4847.5,4846.75,4847.0,422.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.2640915835670008,-0.1783736645394608,-0.3104194563229612,-6.402540739924043e-05,38.172431231267645,17.19169592779724,27.98425054555549,-4.393413307719257,422.0,3.0,-0.2640915835670008,-0.3104194563229612,-0.1783736645394608,38.172431231267645,17.19169592779724,27.98425054555549,-4.393413307719257,14.285714285714285,24.489795918367346,20.915593421766513,-0.010314595152140279,0.015474286893279001,0.0,0.25,0.5,0,18044.0,18044.0,-0.22178667216835157,156.0,1,best_24h,18199.0,4836.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.1411764705882353,21.25,16.0,0.004400952676814745,3.0,9.0,0.0006185885870405691,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18044.0,2023/08/01 01:25,4847.0,4847.25,4846.75,4846.75,540.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.34281141517690744,-0.22122509143657423,-0.39263079902502795,-8.098388199106351e-05,36.61509084910273,11.461130618531493,22.476543903214157,-10.569695950833832,540.0,3.0,-0.34281141517690744,-0.39263079902502795,-0.22122509143657423,36.61509084910273,11.461130618531493,22.476543903214157,-10.569695950833832,14.285714285714285,22.448979591836736,21.008924050370492,-0.0051578295853105015,0.010316191262186001,0.25,0.0,0.25,0,18045.0,18045.0,-0.21664001650590603,155.0,1,best_24h,18199.0,4836.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.1411764705882353,21.25,16.0,0.004400952676814745,3.0,10.0,0.0006185885870405691,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18045.0,2023/08/01 01:30,4846.75,4847.5,4846.75,4847.5,437.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.2744205101330268,-0.25552765520320253,-0.39273791026971594,-8.100691355741558e-05,43.99673355520122,17.64075374568766,20.864613850705325,11.193033535652333,437.0,3.0,-0.2744205101330268,-0.39273791026971594,-0.25552765520320253,43.99673355520122,17.64075374568766,20.864613850705325,11.193033535652333,16.3265306122449,20.408163265306122,20.301937411851963,0.015474286893279001,0.015474286893279001,0.0,0.0,0.75,1,18046.0,18046.0,-0.23207839092315627,154.0,1,best_24h,18199.0,4836.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.1411764705882353,21.25,16.0,0.004400952676814745,3.0,11.0,0.0006185885870405691,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18046.0,2023/08/01 01:35,4847.25,4847.5,4846.75,4847.0,230.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.27632730930889715,-0.29006856886681465,-0.4282322235212632,-8.832966487324503e-05,40.601983365514116,15.093835830458438,18.941021177289695,7.399465136795925,230.0,3.0,-0.27632730930889715,-0.4282322235212632,-0.29006856886681465,40.601983365514116,15.093835830458438,18.941021177289695,7.399465136795925,16.3265306122449,20.408163265306122,19.6454498189419,-0.005157563566970964,0.015474286893279001,0.25,0.25,0.25,0,18047.0,18047.0,-0.22178667216835157,153.0,1,best_24h,18199.0,4836.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.1411764705882353,21.25,16.0,0.004400952676814745,3.0,12.0,0.0006185885870405691,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18047.0,2023/08/01 01:40,4847.0,4847.25,4846.75,4847.0,268.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.25774792038223515,-0.322287058914594,-0.4511610191057116,-9.30606743567564e-05,40.601983365514116,13.395890553638957,17.092644302739448,6.002383055437974,268.0,3.0,-0.25774792038223515,-0.4511610191057116,-0.322287058914594,40.601983365514116,13.395890553638957,17.092644302739448,6.002383055437974,14.583333333333334,20.833333333333336,19.502707604983865,0.0,0.010316191262186001,0.25,0.25,0.0,0,18048.0,18048.0,-0.22178667216835157,152.0,1,best_24h,18199.0,4836.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.1411764705882353,21.25,16.0,0.004400952676814745,3.0,13.0,0.0006185885870405691,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18048.0,2023/08/01 01:45,4846.75,4847.0,4845.75,4846.0,513.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.3543500158916506,-0.3665808109010503,-0.5437558188468756,-0.00011216362066243432,34.43844284353834,11.311546083378351,15.165611562952416,3.603415124230221,513.0,4.0,-0.3543500158916506,-0.5437558188468756,-0.3665808109010503,34.43844284353834,11.311546083378351,15.165611562952416,3.603415124230221,6.25,29.166666666666668,22.73150580126653,-0.015474286893279001,0.025795800443687764,0.25,0.25,0.75,0,18049.0,18049.0,-0.20119686339248863,151.0,1,best_24h,18199.0,4836.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.18823529411764706,21.25,16.0,0.004400952676814745,4.0,14.0,0.0008247847827207588,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18049.0,2023/08/01 01:50,4846.0,4846.5,4845.75,4846.25,194.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.35772979802967186,-0.4112970356547593,-0.5901619346695952,-0.00012173910818821969,37.01274989920411,13.09658627780779,14.475936467904205,10.33788589761496,194.0,4.0,-0.35772979802967186,-0.5901619346695952,-0.4112970356547593,37.01274989920411,13.09658627780779,14.475936467904205,10.33788589761496,6.25,29.166666666666668,25.729675554957574,0.005158893933140735,0.015477480266212661,0.25,0.25,0.25,1,18050.0,18052.0,-0.20634511220015478,150.0,1,best_24h,18199.0,4836.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.18823529411764706,21.25,16.0,0.004400952676814745,4.0,15.0,0.0008247847827207588,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18052.0,2023/08/01 02:05,4846.75,4846.75,4845.75,4845.75,485.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.2787646326660571,-0.5227255454005739,-0.6621078617336025,-0.0001365894695178716,36.852237538519496,18.430734558503893,18.487096686560164,18.31801030239135,485.0,4.0,-0.2787646326660571,-0.6621078617336025,-0.5227255454005739,36.852237538519496,18.430734558503893,18.487096686560164,18.31801030239135,6.382978723404255,23.404255319148938,30.209462048436023,-0.020632382524372002,0.020636640354950216,0.0,0.0,1.0,0,18053.0,18053.0,-0.19604808337202706,147.0,1,best_24h,18199.0,4836.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.18823529411764706,21.25,16.0,0.004400952676814745,4.0,18.0,0.0008247847827207588,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18053.0,2023/08/01 02:10,4846.0,4846.25,4844.75,4845.5,1231.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.30633899918978225,-0.5610179202992966,-0.7141874198941878,-0.0001473375611742491,35.48915813610607,21.37806546324502,19.450752945455115,25.232690498824823,1231.0,5.0,-0.30633899918978225,-0.7141874198941878,-0.5610179202992966,35.48915813610607,21.37806546324502,19.450752945455115,25.232690498824823,6.0,30.0,32.813548092595354,-0.01031778786628147,0.03096134991485629,0.25,0.75,0.5,0,18054.0,18056.0,-0.19089877205654732,146.0,1,best_24h,18199.0,4836.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.23529411764705882,21.25,16.0,0.004400952676814745,5.0,19.0,0.0010309809784009485,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18056.0,2023/08/01 02:25,4845.25,4845.75,4844.75,4845.75,436.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.19735962049921651,-0.6537222931854798,-0.7524021034350881,-0.00015523253272980186,39.992597377230496,30.98070626520391,25.385867631758508,42.17038353209472,436.0,5.0,-0.19735962049921651,-0.7524021034350881,-0.6537222931854798,39.992597377230496,30.98070626520391,25.385867631758508,42.17038353209472,8.0,26.0,36.82587051342703,0.010319384964656106,0.020640899943237527,0.0,0.5,0.5,1,18057.0,18058.0,-0.19604808337202706,143.0,1,best_24h,18199.0,4836.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.23529411764705882,21.25,16.0,0.004400952676814745,5.0,22.0,0.0010309809784009485,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
18058.0,2023/08/01 02:35,4845.0,4845.75,4844.75,4845.5,454.0,2s,2s,1,buy,False,340427.651405393,18.103689211850195,28.434879821129122,0.0039517757345749645,-0.14601604805522794,-0.6994422613285577,-0.7724502853561717,-0.0001593766542774897,40.30535093626469,27.349449698115315,25.811870598043615,30.42460789825872,454.0,5.0,-0.14601604805522794,-0.7724502853561717,-0.6994422613285577,40.30535093626469,27.349449698115315,25.811870598043615,30.42460789825872,9.433962264150944,22.641509433962266,37.18134033165541,0.010319917440660475,0.020640899943237527,0.25,0.25,0.5,1,18059.0,18059.0,-0.19089877205654732,141.0,1,best_24h,18199.0,4836.25,0.5681231673302368,21.355095541401273,34.018046709129514,0.004662099111631858,10.39676220806794,17.848195329087048,0.0022679226225772635,0.23529411764705882,21.25,16.0,0.004400952676814745,5.0,24.0,0.0010309809784009485,2.0,0.0012839963034036194,9.731432360742705,16.896551724137932,0.002144468958849843,1.4028497409326426,0
