side,seen_idx,exec_px,qty,fee,reason,signal_ts,signal_dir,bsp_type,pred_ret,ret_th,bucket_key,trend_bucket,state_bucket,dd60,ret10,vol20,dist60,pnl,entry_px,entry_idx
buy,52640,201.455,613.7202521453382,0.0,OPEN_LONG pred_ret=2.17% [bull__breakout],2019/11/21 14:00,buy,2s,2.168818235397339,1.3499999999999996,bull__breakout,bull,breakout,-0.0059989182278605835,0.011964357228674505,0.004962631284351812,0.006035122433836193,,,
sell,52642,201.77,613.7202521453382,0.0,CLOSE_LONG pred_ret=2.41% [bull__breakout],2019/11/21 14:10,sell,3a,2.40676212310791,1.7999999999999994,bull__breakout,bull,breakout,-0.0059989182278605835,0.011964357228674505,0.004962631284351812,0.006035122433836193,193.32187942578014,201.455,52640.0
buy,52656,201.84,613.5074082211896,0.0,OPEN_LONG pred_ret=1.45% [bull__breakout],2019/11/21 15:20,buy,2s,1.4472758769989014,1.3499999999999996,bull__breakout,bull,breakout,-0.0059989182278605835,0.011964357228674505,0.004962631284351812,0.006035122433836193,,,
sell,52674,201.7701,613.5074082211896,0.0,CLOSE_LONG pred_ret=2.35% [bull__breakout],2019/11/21 16:55,sell,3a,2.3486599922180176,1.7999999999999994,bull__breakout,bull,breakout,-0.0059989182278605835,0.011964357228674505,0.004962631284351812,0.006035122433836193,-42.88416783465493,201.84,52656.0
buy,52693,201.7,613.7206301811119,0.0,OPEN_LONG pred_ret=1.59% [bull__breakout],2019/11/21 19:00,buy,2s,1.5859488248825073,1.3499999999999996,bull__breakout,bull,breakout,-0.0059989182278605835,0.011964357228674505,0.004962631284351812,0.006035122433836193,,,
sell,52699,201.8,613.7206301811119,0.0,CLOSE_LONG pred_ret=2.76% [bull__breakout],2019/11/21 19:30,sell,3a,2.75911545753479,1.7999999999999994,bull__breakout,bull,breakout,-0.0059989182278605835,0.011964357228674505,0.004962631284351812,0.006035122433836193,61.37206301812515,201.7,52693.0
buy,52760,202.11,612.7792942978991,0.0,OPEN_LONG pred_ret=1.97% [bull__downtrend],2019/11/22 09:30,buy,2s,1.9681446552276611,1.8999999999999995,bull__downtrend,bull,downtrend,-0.008211633967645238,0.006336376789901621,0.004766457181631978,0.00827962320277642,,,
sell,52783,201.3,612.7792942978991,0.0,CLOSE_LONG pred_ret=2.42% [bull__downtrend],2019/11/22 11:25,sell,3a,2.4153592586517334,1.4499999999999995,bull__downtrend,bull,downtrend,-0.008211633967645238,0.006336376789901621,0.004766457181631978,0.00827962320277642,-496.3512283812997,202.11,52760.0
buy,52810,201.6,611.8674203480512,0.0,OPEN_LONG pred_ret=2.23% [bull__downtrend],2019/11/22 13:40,buy,2s,2.2271528244018555,1.8999999999999995,bull__downtrend,bull,downtrend,-0.008211633967645238,0.006336376789901621,0.004766457181631978,0.00827962320277642,,,
sell,52934,203.42,611.8674203480512,0.0,CLOSE_LONG pred_ret=3.79% [bull__downtrend],2019/11/25 09:35,sell,1p,3.793391704559326,1.9499999999999993,bull__downtrend,bull,downtrend,-0.007572404976151748,0.0029816627739402968,0.004553934186039552,0.007630183818064573,1113.5987050334488,201.6,52810.0
buy,53583,205.3,606.2643480136412,0.0,OPEN_LONG pred_ret=0.97% [bull__breakout],2019/12/02 08:15,buy,2s,0.9704943895339966,0.5499999999999998,bull__breakout,bull,breakout,-0.004562220927975091,0.01821972893809254,0.004561172840809319,0.004583130180399797,,,
sell,53628,202.83,606.2643480136412,0.0,CLOSE_LONG pred_ret=1.86% [bull__breakout],2019/12/02 12:00,sell,2,1.8593453168869019,-0.5,bull__breakout,bull,breakout,-0.004562220927975091,0.01821972893809254,0.004561172840809319,0.004583130180399797,-1497.4729395936931,205.3,53583.0
buy,53776,200.67,612.7901415637956,0.0,OPEN_LONG pred_ret=2.25% [bull__downtrend],2019/12/03 08:30,buy,1,2.2549350261688232,2.2499999999999996,bull__downtrend,bull,downtrend,-0.014754416618132371,0.0004435463998817557,0.005007805662701511,0.014975369458128052,,,
sell,53797,200.4466,612.7901415637956,0.0,CLOSE_LONG pred_ret=1.99% [bull__downtrend],2019/12/03 10:15,sell,3a,1.9920498132705688,1.9499999999999993,bull__downtrend,bull,downtrend,-0.014754416618132371,0.0004435463998817557,0.005007805662701511,0.014975369458128052,-136.89731762535075,200.67,53776.0
buy,54500,205.15,598.7409231780722,0.0,OPEN_LONG pred_ret=0.64% [bull__breakout],2019/12/09 10:40,buy,3a,0.642792284488678,0.5499999999999998,bull__breakout,bull,breakout,-0.0050475635798873375,0.01636093207734257,0.005723807719182147,0.005073170731707322,,,
sell,54547,204.5,598.7409231780722,0.0,CLOSE_LONG pred_ret=1.04% [bull__breakout],2019/12/09 14:35,sell,3a,1.0400426387786865,-0.5,bull__breakout,bull,breakout,-0.0050475635798873375,0.01636093207734257,0.005723807719182147,0.005073170731707322,-389.18160006575033,205.15,54500.0
buy,54560,204.345,599.1950808187905,0.0,OPEN_LONG pred_ret=0.81% [bull__breakout],2019/12/09 15:40,buy,2,0.814747154712677,0.5499999999999998,bull__breakout,bull,breakout,-0.0050475635798873375,0.01636093207734257,0.005723807719182147,0.005073170731707322,,,
sell,54585,203.84,599.1950808187905,0.0,CLOSE_LONG pred_ret=1.07% [bull__breakout],2019/12/09 18:00,sell,3a,1.0743541717529297,-0.5,bull__breakout,bull,breakout,-0.0050475635798873375,0.01636093207734257,0.005723807719182147,0.005073170731707322,-302.5935158134865,204.345,54560.0
buy,54605,202.98,601.733792856943,0.0,OPEN_LONG pred_ret=1.26% [bull__breakout],2019/12/10 04:00,buy,1p,1.2566725015640259,0.6499999999999997,bull__breakout,bull,breakout,-0.009561250242671293,0.011098449189912207,0.005817363774149875,0.009653550252364473,,,
sell,54678,204.63,601.733792856943,0.0,CLOSE_LONG pred_ret=2.06% [bull__breakout],2019/12/10 10:20,sell,1p,2.0564377307891846,-0.5,bull__breakout,bull,breakout,-0.009561250242671293,0.011098449189912207,0.005817363774149875,0.009653550252364473,992.8607582139593,202.98,54605.0
buy,54699,204.28,602.7647642075398,0.0,OPEN_LONG pred_ret=1.50% [bull__breakout],2019/12/10 12:05,buy,2s,1.4985857009887695,0.6499999999999997,bull__breakout,bull,breakout,-0.009561250242671293,0.011098449189912207,0.005817363774149875,0.009653550252364473,,,
sell,54747,203.96,602.7647642075398,0.0,CLOSE_LONG pred_ret=1.90% [bull__breakout],2019/12/10 16:05,sell,2,1.9000664949417114,-0.5,bull__breakout,bull,breakout,-0.009561250242671293,0.011098449189912207,0.005817363774149875,0.009653550252364473,-192.88472454640862,204.28,54699.0
buy,54769,204.02,602.5874978324175,0.0,OPEN_LONG pred_ret=1.29% [bull__breakout],2019/12/10 18:00,buy,2s,1.2880939245224,0.6499999999999997,bull__breakout,bull,breakout,-0.009561250242671293,0.011098449189912207,0.005817363774149875,0.009653550252364473,,,
sell,54798,204.12,602.5874978324175,0.0,CLOSE_LONG pred_ret=1.00% [bull__pullback],2019/12/11 05:10,sell,2s,1.0011578798294067,-0.5,bull__pullback,bull,pullback,-0.010386332750922045,-0.0015669376162961157,0.0058089945623560225,0.010495340853359458,60.25874978323833,204.02,54769.0
buy,55829,209.6742,586.6251549191701,0.0,OPEN_LONG pred_ret=0.77% [bull__breakout],2019/12/18 15:30,buy,1p,0.7717006802558899,0.5499999999999998,bull__breakout,bull,breakout,0.0,0.03962067424656168,0.00622428754676344,0.0,,,
sell,55867,209.76,586.6251549191701,0.0,CLOSE_LONG pred_ret=2.43% [bull__breakout],2019/12/18 19:10,sell,2s,2.434415340423584,-0.5,bull__breakout,bull,breakout,0.0,0.03962067424656168,0.00622428754676344,0.0,50.3324382920517,209.6742,55829.0
buy,55877,209.63,586.988944787698,0.0,OPEN_LONG pred_ret=0.99% [bull__breakout],2019/12/19 04:00,buy,2,0.9894701242446899,0.6499999999999997,bull__breakout,bull,breakout,0.0,0.03517265227486055,0.006226780095638306,0.0,,,
sell,55897,209.79,586.988944787698,0.0,CLOSE_LONG pred_ret=2.39% [bull__breakout],2019/12/19 06:00,sell,2s,2.3944764137268066,-0.5,bull__breakout,bull,breakout,0.0,0.03517265227486055,0.006226780095638306,0.0,93.91823116602967,209.63,55877.0
buy,55913,209.57,587.6051473350726,0.0,OPEN_LONG pred_ret=0.98% [bull__breakout],2019/12/19 07:35,buy,2s,0.9845326542854309,0.6499999999999997,bull__breakout,bull,breakout,0.0,0.03517265227486055,0.006226780095638306,0.0,,,
sell,55930,209.59,587.6051473350726,0.0,CLOSE_LONG pred_ret=2.20% [bull__breakout],2019/12/19 09:00,sell,3a,2.204577922821045,-0.5,bull__breakout,bull,breakout,0.0,0.03517265227486055,0.006226780095638306,0.0,11.752102946707465,209.57,55913.0
buy,55974,210.3831,585.3899996242943,0.0,OPEN_LONG pred_ret=0.77% [bull__breakout],2019/12/19 12:40,buy,2,0.7724034190177917,0.6499999999999997,bull__breakout,bull,breakout,0.0,0.03517265227486055,0.006226780095638306,0.0,,,
sell,55992,210.61,585.3899996242943,0.0,CLOSE_LONG pred_ret=2.22% [bull__breakout],2019/12/19 14:10,sell,1p,2.2244181632995605,-0.5,bull__breakout,bull,breakout,0.0,0.03517265227486055,0.006226780095638306,0.0,132.8249909147527,210.3831,55974.0
buy,56034,211.1,584.0312071097709,0.0,OPEN_LONG pred_ret=0.67% [bull__breakout],2019/12/19 17:45,buy,3a,0.6672416925430298,0.6499999999999997,bull__breakout,bull,breakout,0.0,0.03517265227486055,0.006226780095638306,0.0,,,
sell,56044,211.12,584.0312071097709,0.0,CLOSE_LONG pred_ret=2.44% [bull__breakout],2019/12/19 19:00,sell,2,2.444915771484375,-0.5,bull__breakout,bull,breakout,0.0,0.03517265227486055,0.006226780095638306,0.0,11.680624142201394,211.1,56034.0
buy,56054,210.9,584.6404383357744,0.0,OPEN_LONG pred_ret=0.67% [bull__breakout],2019/12/20 04:00,buy,1p,0.6716082692146301,0.5999999999999996,bull__breakout,bull,breakout,0.0,0.03958980426958547,0.00604858940257406,0.0,,,
sell,56069,211.12,584.6404383357744,0.0,CLOSE_LONG pred_ret=2.36% [bull__breakout],2019/12/20 06:00,sell,2s,2.3590312004089355,2.349999999999999,bull__breakout,bull,breakout,0.0,0.03958980426958547,0.00604858940257406,0.0,128.62089643386972,210.9,56054.0
buy,56285,211.765,582.8597234738919,0.0,OPEN_LONG pred_ret=0.74% [bull__breakout],2019/12/23 10:05,buy,2,0.738569438457489,0.6499999999999997,bull__breakout,bull,breakout,0.0,0.0327317073170732,0.005972830716534358,0.0,,,
