side,seen_idx,exec_px,qty,fee,reason,pnl,entry_px,entry_idx
buy,108435,343.62,290.03601434616206,0.0,OPEN_LONG pred_ret=4.05% pred_mr=0.49,,,
sell,108458,342.93,290.03601434616206,0.0,CLOSE_LONG (sell BSP),-200.12484989885115,343.62,108435.0
buy,108466,342.34,290.53587193938586,0.0,OPEN_LONG pred_ret=4.20% pred_mr=0.58,,,
sell,108476,343.78,290.53587193938586,0.0,CLOSE_LONG (sell BSP),418.37165559271494,342.34,108466.0
buy,108485,342.95,291.23902042665713,0.0,OPEN_LONG pred_ret=3.69% pred_mr=0.58,,,
sell,108498,343.2,291.23902042665713,0.0,CLOSE_LONG (sell BSP),72.80975510666428,342.95,108485.0
buy,108504,342.35,291.9621200830399,0.0,OPEN_LONG pred_ret=4.05% pred_mr=0.64,,,
sell,108607,342.43,291.9621200830399,0.0,CLOSE_LONG (sell BSP),23.356969606638547,342.35,108504.0
buy,108654,344.285,290.3890346080583,0.0,OPEN_LONG pred_ret=1.83% pred_mr=0.48,,,
sell,108697,339.55,290.3890346080583,0.0,CLOSE_LONG (sell BSP),-1374.99207886916,344.285,108654.0
buy,108768,341.6,288.64636036641156,0.0,OPEN_LONG pred_ret=3.44% pred_mr=0.54,,,
sell,108818,342.11,288.64636036641156,0.0,CLOSE_LONG (sell BSP),147.20964378686728,341.6,108768.0
buy,108986,346.8583,284.69494991168744,0.0,OPEN_LONG pred_ret=1.45% pred_mr=0.58,,,
sell,108993,346.13,284.69494991168744,0.0,CLOSE_LONG (sell BSP),-207.34333202067916,346.8583,108986.0
buy,109009,343.77,286.6493964363743,0.0,OPEN_LONG pred_ret=2.02% pred_mr=0.60,,,
sell,109028,342.81,286.6493964363743,0.0,CLOSE_LONG (sell BSP),-275.18342057891346,343.77,109009.0
buy,109038,341.28,287.9344807558412,0.0,OPEN_LONG pred_ret=3.31% pred_mr=0.44,,,
sell,109318,340.9,287.9344807558412,0.0,CLOSE_LONG (sell BSP),-109.41510268721835,341.28,109038.0
buy,109329,339.31,289.2837360810653,0.0,OPEN_LONG pred_ret=1.86% pred_mr=0.58,,,
sell,109345,337.45,289.2837360810653,0.0,CLOSE_LONG (sell BSP),-538.0677491107854,339.31,109329.0
buy,109377,338.6,288.30123077541487,0.0,OPEN_LONG pred_ret=1.83% pred_mr=0.68,,,
sell,109393,341.59,288.30123077541487,0.0,CLOSE_LONG (sell BSP),862.0206800184767,338.6,109377.0
buy,109420,344.955,285.488882377626,0.0,OPEN_LONG pred_ret=0.59% pred_mr=0.51,,,
sell,109429,344.98,285.488882377626,0.0,CLOSE_LONG (sell BSP),7.137222059450387,344.955,109420.0
buy,109444,343.61,286.6271489264964,0.0,OPEN_LONG pred_ret=1.38% pred_mr=0.40,,,
sell,109449,344.628,286.6271489264964,0.0,CLOSE_LONG (sell BSP),291.78643760716534,343.61,109444.0
buy,109585,342.88,288.0883722592178,0.0,OPEN_LONG pred_ret=2.57% pred_mr=0.46,,,
sell,109591,343.945,288.0883722592178,0.0,CLOSE_LONG (sell BSP),306.8141164560663,342.88,109585.0
buy,109600,341.86,289.84541975281303,0.0,OPEN_LONG pred_ret=1.88% pred_mr=0.46,,,
sell,109619,342.48,289.84541975281303,0.0,CLOSE_LONG (sell BSP),179.7041602467454,341.86,109600.0
buy,109639,341.68,290.52405571570887,0.0,OPEN_LONG pred_ret=2.46% pred_mr=0.42,,,
sell,109743,345.5,290.52405571570887,0.0,CLOSE_LONG (sell BSP),1109.801892834006,341.68,109639.0
buy,109783,343.19,292.47956306937095,0.0,OPEN_LONG pred_ret=2.04% pred_mr=0.47,,,
sell,109791,342.92,292.47956306937095,0.0,CLOSE_LONG (sell BSP),-78.96948202872484,343.19,109783.0
buy,109792,342.38,292.94086035325864,0.0,OPEN_LONG pred_ret=1.75% pred_mr=0.50,,,
sell,109931,333.93,292.94086035325864,0.0,CLOSE_LONG (sell BSP),-2475.3502699850324,342.38,109792.0
buy,109962,332.2,294.4664102882711,0.0,OPEN_LONG pred_ret=3.37% pred_mr=0.56,,,
sell,109979,332.92,294.4664102882711,0.0,CLOSE_LONG (sell BSP),212.01581540756322,332.2,109962.0
buy,109985,330.56,296.56872372087133,0.0,OPEN_LONG pred_ret=4.19% pred_mr=0.48,,,
sell,109996,329.6301,296.56872372087133,0.0,CLOSE_LONG (sell BSP),-275.77925618803084,330.56,109985.0
buy,110002,328.13,297.9245361807308,0.0,OPEN_LONG pred_ret=3.96% pred_mr=0.43,,,
sell,110216,328.62,297.9245361807308,0.0,CLOSE_LONG (sell BSP),145.9830227285608,328.13,110002.0
buy,110391,319.35,306.5726039759253,0.0,OPEN_LONG pred_ret=7.15% pred_mr=0.42,,,
sell,110401,320.115,306.5726039759253,0.0,CLOSE_LONG (sell BSP),234.52804204157866,319.35,110391.0
buy,110417,318.77,307.8661389771727,0.0,OPEN_LONG pred_ret=7.15% pred_mr=0.56,,,
sell,110447,315.75,307.8661389771727,0.0,CLOSE_LONG (sell BSP),-929.7557397110559,318.77,110417.0
buy,110479,319.47,304.281257651868,0.0,OPEN_LONG pred_ret=7.97% pred_mr=0.81,,,
sell,110487,319.97,304.281257651868,0.0,CLOSE_LONG (sell BSP),152.140628825934,319.47,110479.0
buy,110499,319.92,304.32881348733497,0.0,OPEN_LONG pred_ret=6.42% pred_mr=0.41,,,
sell,110538,321.63,304.32881348733497,0.0,CLOSE_LONG (sell BSP),520.4022710633366,319.92,110499.0
buy,110803,327.94,298.47312399198495,0.0,OPEN_LONG pred_ret=6.57% pred_mr=0.50,,,
sell,110925,326.98,298.47312399198495,0.0,CLOSE_LONG (sell BSP),-286.53419903229945,327.94,110803.0
buy,110933,322.08,303.01397815107816,0.0,OPEN_LONG pred_ret=6.89% pred_mr=0.48,,,
sell,110969,319.2111,303.01397815107816,0.0,CLOSE_LONG (sell BSP),-869.3168019176271,322.08,110933.0
buy,110982,316.74,305.37799229961996,0.0,OPEN_LONG pred_ret=7.40% pred_mr=0.47,,,
sell,111076,315.2,305.37799229961996,0.0,CLOSE_LONG (sell BSP),-470.28210814142096,316.74,110982.0
buy,111164,310.71,309.79094066119603,0.0,OPEN_LONG pred_ret=8.21% pred_mr=0.43,,,
sell,111178,312.142,309.79094066119603,0.0,CLOSE_LONG (sell BSP),443.6206270268378,310.71,111164.0
buy,111247,318.65,303.4638750976528,0.0,OPEN_LONG pred_ret=6.68% pred_mr=0.40,,,
sell,111286,318.47,303.4638750976528,0.0,CLOSE_LONG (sell BSP),-54.62349751756233,318.65,111247.0
buy,111360,318.36,303.56872817674804,0.0,OPEN_LONG pred_ret=4.70% pred_mr=0.44,,,
sell,111383,319.56,303.56872817674804,0.0,CLOSE_LONG (sell BSP),364.28247381209417,318.36,111360.0
buy,111501,316.67,306.3391630914251,0.0,OPEN_LONG pred_ret=4.60% pred_mr=0.50,,,
sell,111528,316.46,306.3391630914251,0.0,CLOSE_LONG (sell BSP),-64.33122424921042,316.67,111501.0
buy,111555,315.89,306.89192931689,0.0,OPEN_LONG pred_ret=6.44% pred_mr=0.44,,,
sell,111560,324.94,306.89192931689,0.0,CLOSE_LONG (sell BSP),2777.3719603178583,315.89,111555.0
buy,111684,325.4,306.45809315375,0.0,OPEN_LONG pred_ret=2.87% pred_mr=0.50,,,
sell,111878,310.95,306.45809315375,0.0,CLOSE_LONG (sell BSP),-4428.319446071684,325.4,111684.0
buy,111882,306.75,310.654096385195,0.0,OPEN_LONG pred_ret=6.96% pred_mr=0.48,,,
sell,112015,304.79,310.654096385195,0.0,CLOSE_LONG (sell BSP),-608.8820289149758,306.75,111882.0
buy,112032,302.18,313.3372891562763,0.0,OPEN_LONG pred_ret=7.84% pred_mr=0.44,,,
sell,112248,302.8505,313.3372891562763,0.0,CLOSE_LONG (sell BSP),210.09265237928454,302.18,112032.0
buy,112277,298.33,318.0851898556058,0.0,OPEN_LONG pred_ret=6.88% pred_mr=0.43,,,
sell,112289,300.1,318.0851898556058,0.0,CLOSE_LONG (sell BSP),563.0107860444346,298.33,112277.0
buy,112318,302.87,315.17603419178954,0.0,OPEN_LONG pred_ret=7.39% pred_mr=0.65,,,
sell,112326,303.6,315.17603419178954,0.0,CLOSE_LONG (sell BSP),230.0785049600121,302.87,112318.0
buy,112518,293.16,326.4000681560489,0.0,OPEN_LONG pred_ret=9.11% pred_mr=0.42,,,
sell,112531,292.8,326.4000681560489,0.0,CLOSE_LONG (sell BSP),-117.50402453618206,293.16,112518.0
buy,112555,291.63,327.7095633374177,0.0,OPEN_LONG pred_ret=8.63% pred_mr=0.56,,,
sell,112574,292.7,327.7095633374177,0.0,CLOSE_LONG (sell BSP),350.6492327710347,291.63,112555.0
buy,112585,288.91,332.00854656765824,0.0,OPEN_LONG pred_ret=9.04% pred_mr=0.48,,,
sell,112814,297.03,332.00854656765824,0.0,CLOSE_LONG (sell BSP),2695.9093981293677,288.91,112585.0
buy,113061,299.0382,329.7789332165306,0.0,OPEN_LONG pred_ret=8.21% pred_mr=0.48,,,
sell,113073,299.795,329.7789332165306,0.0,CLOSE_LONG (sell BSP),249.57669665826984,299.0382,113061.0
buy,113091,301.005,328.45326583827443,0.0,OPEN_LONG pred_ret=7.92% pred_mr=0.55,,,
sell,113153,302.44,328.45326583827443,0.0,CLOSE_LONG (sell BSP),471.33043647792454,301.005,113091.0
buy,113181,304.61,326.11340967180234,0.0,OPEN_LONG pred_ret=1.04% pred_mr=0.66,,,
sell,113216,304.3,326.11340967180234,0.0,CLOSE_LONG (sell BSP),-101.09515699825947,304.61,113181.0
buy,113233,301.13,329.5464103979327,0.0,OPEN_LONG pred_ret=2.54% pred_mr=0.60,,,
sell,113239,302.03,329.5464103979327,0.0,CLOSE_LONG (sell BSP),296.5917693581319,301.13,113233.0
buy,113413,300.46,331.2683962340665,0.0,OPEN_LONG pred_ret=4.02% pred_mr=0.69,,,
sell,113628,293.32,331.2683962340665,0.0,CLOSE_LONG (sell BSP),-2365.25634911123,300.46,113413.0
buy,113637,292.46,332.24251515891535,0.0,OPEN_LONG pred_ret=4.11% pred_mr=0.64,,,
sell,113656,291.93,332.24251515891535,0.0,CLOSE_LONG (sell BSP),-176.08853303421608,292.46,113637.0
buy,113673,290.24,334.17708603342805,0.0,OPEN_LONG pred_ret=4.12% pred_mr=0.48,,,
sell,113690,290.22,334.17708603342805,0.0,CLOSE_LONG (sell BSP),-6.6835417206624825,290.24,113673.0
buy,113714,290.39,333.98145221468195,0.0,OPEN_LONG pred_ret=3.81% pred_mr=0.44,,,
sell,113726,291.04,333.98145221468195,0.0,CLOSE_LONG (sell BSP),217.08794393955466,290.39,113714.0
buy,113748,294.17,330.4278541406705,0.0,OPEN_LONG pred_ret=2.36% pred_mr=0.58,,,
sell,113757,294.26,330.4278541406705,0.0,CLOSE_LONG (sell BSP),29.73850687265208,294.17,113748.0
buy,113786,292.93,331.9281069178087,0.0,OPEN_LONG pred_ret=4.02% pred_mr=0.58,,,
sell,113794,293.13,331.9281069178087,0.0,CLOSE_LONG (sell BSP),66.38562138355796,292.93,113786.0
buy,113796,292.42,332.7340331742605,0.0,OPEN_LONG pred_ret=4.39% pred_mr=0.45,,,
sell,113847,283.24,332.7340331742605,0.0,CLOSE_LONG (sell BSP),-3054.4984245397136,292.42,113796.0
buy,114180,286.79,328.6153197680447,0.0,OPEN_LONG pred_ret=3.77% pred_mr=0.44,,,
sell,114212,286.95,328.6153197680447,0.0,CLOSE_LONG (sell BSP),52.57845116287669,286.79,114180.0
buy,114216,284.78,331.11934127200095,0.0,OPEN_LONG pred_ret=5.73% pred_mr=0.75,,,
sell,114235,286.71,331.11934127200095,0.0,CLOSE_LONG (sell BSP),639.0603286549641,284.78,114216.0
buy,114242,284.66,333.503921647212,0.0,OPEN_LONG pred_ret=4.45% pred_mr=0.41,,,
sell,114252,287.94,333.503921647212,0.0,CLOSE_LONG (sell BSP),1093.8928630028463,284.66,114242.0
buy,114302,288.9,332.3957050851444,0.0,OPEN_LONG pred_ret=1.87% pred_mr=0.48,,,
sell,114315,287.85,332.3957050851444,0.0,CLOSE_LONG (sell BSP),-349.01549033938653,288.9,114302.0
buy,114319,286.19,334.32371399685115,0.0,OPEN_LONG pred_ret=3.57% pred_mr=0.62,,,
sell,114327,287.45,334.32371399685115,0.0,CLOSE_LONG (sell BSP),421.24787963602944,286.19,114319.0
buy,114338,286.86,335.0113351056085,0.0,OPEN_LONG pred_ret=3.77% pred_mr=0.65,,,
sell,114371,287.24,335.0113351056085,0.0,CLOSE_LONG (sell BSP),127.30430734012971,286.86,114338.0
buy,114390,289.42,332.48792721904147,0.0,OPEN_LONG pred_ret=5.32% pred_mr=0.63,,,
sell,114430,291.11,332.48792721904147,0.0,CLOSE_LONG (sell BSP),561.9045970001794,289.42,114390.0
buy,114447,290.8,332.84236758162024,0.0,OPEN_LONG pred_ret=3.48% pred_mr=0.42,,,
sell,114471,289.81,332.84236758162024,0.0,CLOSE_LONG (sell BSP),-329.5139439058071,290.8,114447.0
buy,114504,289.91,332.7275587210836,0.0,OPEN_LONG pred_ret=3.28% pred_mr=0.68,,,
sell,114514,290.35,332.7275587210836,0.0,CLOSE_LONG (sell BSP),146.40012583727602,289.91,114504.0
buy,114722,301.0,320.9549723410851,0.0,OPEN_LONG pred_ret=2.19% pred_mr=0.41,,,
sell,114743,302.27,320.9549723410851,0.0,CLOSE_LONG (sell BSP),407.6128148731723,301.0,114722.0
buy,114752,301.99,321.2525563414014,0.0,OPEN_LONG pred_ret=0.33% pred_mr=0.66,,,
sell,114756,303.665,321.2525563414014,0.0,CLOSE_LONG (sell BSP),538.0980318718509,301.99,114752.0
buy,114948,305.77,319.04097040720694,0.0,OPEN_LONG pred_ret=2.40% pred_mr=0.42,,,
sell,114960,308.02,319.04097040720694,0.0,CLOSE_LONG (sell BSP),717.8421834162157,305.77,114948.0
buy,115151,307.22,319.87175218028733,0.0,OPEN_LONG pred_ret=5.68% pred_mr=0.41,,,
sell,115175,304.81,319.87175218028733,0.0,CLOSE_LONG (sell BSP),-770.8909227545005,307.22,115151.0
buy,115214,306.64,317.9627862707846,0.0,OPEN_LONG pred_ret=5.60% pred_mr=0.41,,,
sell,115298,308.53,317.9627862707846,0.0,CLOSE_LONG (sell BSP),600.9496660517785,306.64,115214.0
buy,115456,312.63,313.79284920872965,0.0,OPEN_LONG pred_ret=5.82% pred_mr=0.41,,,
sell,115552,306.64,313.79284920872965,0.0,CLOSE_LONG (sell BSP),-1879.6191667602934,312.63,115456.0
buy,115590,305.32,315.14948015644194,0.0,OPEN_LONG pred_ret=5.28% pred_mr=0.58,,,
sell,115595,305.98,315.14948015644194,0.0,CLOSE_LONG (sell BSP),207.99865690325956,305.32,115590.0
buy,115664,310.28,310.78199670706493,0.0,OPEN_LONG pred_ret=4.95% pred_mr=0.52,,,
sell,115705,310.94,310.78199670706493,0.0,CLOSE_LONG (sell BSP),205.11611782667063,310.28,115664.0
buy,115733,310.38,311.34272200558917,0.0,OPEN_LONG pred_ret=4.96% pred_mr=0.52,,,
sell,115755,307.36,311.34272200558917,0.0,CLOSE_LONG (sell BSP),-940.2550204568736,310.38,115733.0
buy,115784,306.44,312.2774410509003,0.0,OPEN_LONG pred_ret=5.11% pred_mr=0.52,,,
sell,115791,307.25,312.2774410509003,0.0,CLOSE_LONG (sell BSP),252.94472725122995,306.44,115784.0
buy,115839,305.9,313.65558601794413,0.0,OPEN_LONG pred_ret=4.37% pred_mr=0.40,,,
sell,115889,303.79,313.65558601794413,0.0,CLOSE_LONG (sell BSP),-661.8132864978486,305.9,115839.0
buy,115897,303.18,314.2866629605886,0.0,OPEN_LONG pred_ret=5.74% pred_mr=0.56,,,
sell,115906,304.52,314.2866629605886,0.0,CLOSE_LONG (sell BSP),421.1441283671809,303.18,115897.0
buy,115928,307.19,311.55498097190156,0.0,OPEN_LONG pred_ret=5.61% pred_mr=0.48,,,
sell,115943,307.72,311.55498097190156,0.0,CLOSE_LONG (sell BSP),165.12413991511704,307.19,115928.0
buy,115988,309.31,309.95344070567893,0.0,OPEN_LONG pred_ret=2.59% pred_mr=0.44,,,
sell,116036,309.11,309.95344070567893,0.0,CLOSE_LONG (sell BSP),-61.99068814113226,309.31,115988.0
buy,116054,308.75,310.3148439077973,0.0,OPEN_LONG pred_ret=3.26% pred_mr=0.49,,,
sell,116063,309.59,310.3148439077973,0.0,CLOSE_LONG (sell BSP),260.664468882542,308.75,116054.0
buy,116083,308.26,311.65370961336197,0.0,OPEN_LONG pred_ret=3.62% pred_mr=0.55,,,
sell,116094,309.05,311.65370961336197,0.0,CLOSE_LONG (sell BSP),246.20643059456233,308.26,116083.0
buy,116129,309.6639,311.03586487158987,0.0,OPEN_LONG pred_ret=2.64% pred_mr=0.41,,,
sell,116148,308.07,311.03586487158987,0.0,CLOSE_LONG (sell BSP),-495.7600650188331,309.6639,116129.0
buy,116156,307.29,311.82537307101006,0.0,OPEN_LONG pred_ret=3.88% pred_mr=0.53,,,
sell,116167,308.46,311.82537307101006,0.0,CLOSE_LONG (sell BSP),364.83568649306903,307.29,116156.0
buy,116222,307.29,313.0126414054598,0.0,OPEN_LONG pred_ret=3.86% pred_mr=0.66,,,
sell,116227,307.85,313.0126414054598,0.0,CLOSE_LONG (sell BSP),175.2870791870582,307.29,116222.0
buy,116244,308.83,312.0193687681599,0.0,OPEN_LONG pred_ret=2.59% pred_mr=0.40,,,
sell,116251,310.16,312.0193687681599,0.0,CLOSE_LONG (sell BSP),414.98576046166545,308.83,116244.0
buy,116257,309.27,312.91728074864193,0.0,OPEN_LONG pred_ret=2.72% pred_mr=0.53,,,
sell,116266,308.69,312.91728074864193,0.0,CLOSE_LONG (sell BSP),-181.49202283420735,309.27,116257.0
buy,116267,308.41,313.2013728293449,0.0,OPEN_LONG pred_ret=3.40% pred_mr=0.55,,,
sell,116299,308.26,313.2013728293449,0.0,CLOSE_LONG (sell BSP),-46.98020592441242,308.41,116267.0
buy,116319,305.83,315.68994274065284,0.0,OPEN_LONG pred_ret=4.06% pred_mr=0.57,,,
sell,116324,306.46,315.68994274065284,0.0,CLOSE_LONG (sell BSP),198.88466392660985,305.83,116319.0
buy,116335,305.755,316.4178504106244,0.0,OPEN_LONG pred_ret=4.08% pred_mr=0.61,,,
sell,116376,299.93,316.4178504106244,0.0,CLOSE_LONG (sell BSP),-1843.1339786418835,305.755,116335.0
buy,116393,299.47,316.9038831056819,0.0,OPEN_LONG pred_ret=5.16% pred_mr=0.54,,,
sell,116414,300.3,316.9038831056819,0.0,CLOSE_LONG (sell BSP),263.03022297771093,299.47,116393.0
buy,116420,300.14,317.0728196729403,0.0,OPEN_LONG pred_ret=4.12% pred_mr=0.46,,,
sell,116433,300.59,317.0728196729403,0.0,CLOSE_LONG (sell BSP),142.68276885281952,300.14,116420.0
buy,116438,300.09,317.60111588353203,0.0,OPEN_LONG pred_ret=4.30% pred_mr=0.52,,,
sell,116451,300.0,317.60111588353203,0.0,CLOSE_LONG (sell BSP),-28.584100429509938,300.09,116438.0
buy,116523,288.86,329.84952837035104,0.0,OPEN_LONG pred_ret=8.77% pred_mr=0.50,,,
sell,116529,290.04,329.84952837035104,0.0,CLOSE_LONG (sell BSP),389.2224434770165,288.86,116523.0
buy,116555,289.43,330.54471619575236,0.0,OPEN_LONG pred_ret=7.55% pred_mr=0.48,,,
sell,116640,281.23,330.54471619575236,0.0,CLOSE_LONG (sell BSP),-2710.4666728051657,289.43,116555.0
buy,116681,277.99,334.3972464323589,0.0,OPEN_LONG pred_ret=8.58% pred_mr=0.40,,,
sell,116696,278.79,334.3972464323589,0.0,CLOSE_LONG (sell BSP),267.5177971458909,277.99,116681.0
buy,116712,278.04,335.299267489848,0.0,OPEN_LONG pred_ret=9.99% pred_mr=0.46,,,
sell,116750,276.33,335.299267489848,0.0,CLOSE_LONG (sell BSP),-573.3617474076523,278.04,116712.0
buy,116786,276.53,335.056762685675,0.0,OPEN_LONG pred_ret=8.69% pred_mr=0.41,,,
sell,116848,277.14,335.056762685675,0.0,CLOSE_LONG (sell BSP),204.38462523826632,276.53,116786.0
buy,116857,277.68,334.40518298295865,0.0,OPEN_LONG pred_ret=7.25% pred_mr=0.49,,,
sell,116889,276.28,334.40518298295865,0.0,CLOSE_LONG (sell BSP),-468.1672561761535,277.68,116857.0
buy,116927,274.93,336.04722640138147,0.0,OPEN_LONG pred_ret=8.15% pred_mr=0.62,,,
sell,116935,276.45,336.04722640138147,0.0,CLOSE_LONG (sell BSP),510.79178413009373,274.93,116927.0
buy,116978,276.51,335.974307398148,0.0,OPEN_LONG pred_ret=6.91% pred_mr=0.70,,,
sell,116983,277.25,335.974307398148,0.0,CLOSE_LONG (sell BSP),248.62098747463259,276.51,116978.0
buy,117185,276.15,337.3126080975432,0.0,OPEN_LONG pred_ret=5.72% pred_mr=0.55,,,
sell,117324,271.4,337.3126080975432,0.0,CLOSE_LONG (sell BSP),-1602.2348884633302,276.15,117185.0
buy,117433,271.8,336.8161951349272,0.0,OPEN_LONG pred_ret=9.38% pred_mr=0.62,,,
sell,117441,275.64,336.8161951349272,0.0,CLOSE_LONG (sell BSP),1293.374189318112,271.8,117433.0
buy,117449,271.33,342.16642474842934,0.0,OPEN_LONG pred_ret=9.31% pred_mr=0.51,,,
sell,117461,274.35,342.16642474842934,0.0,CLOSE_LONG (sell BSP),1033.3426027402697,271.33,117449.0
buy,117584,279.3,336.1022507330168,0.0,OPEN_LONG pred_ret=6.73% pred_mr=0.52,,,
sell,117628,279.89,336.1022507330168,0.0,CLOSE_LONG (sell BSP),198.3003279324715,279.3,117584.0
buy,117682,281.309,334.4068584996002,0.0,OPEN_LONG pred_ret=7.40% pred_mr=0.77,,,
sell,117696,282.3,334.4068584996002,0.0,CLOSE_LONG (sell BSP),331.3971967730989,281.309,117682.0
buy,117702,281.81,334.98831182157176,0.0,OPEN_LONG pred_ret=8.21% pred_mr=0.66,,,
sell,117749,281.04,334.98831182157176,0.0,CLOSE_LONG (sell BSP),-257.94100010260416,281.81,117702.0
buy,117752,275.17,342.1343720403188,0.0,OPEN_LONG pred_ret=5.64% pred_mr=0.56,,,
sell,117791,277.13,342.1343720403188,0.0,CLOSE_LONG (sell BSP),670.5833691990179,275.17,117752.0
buy,117799,276.7,342.666058993616,0.0,OPEN_LONG pred_ret=5.23% pred_mr=0.83,,,
sell,117814,277.44,342.666058993616,0.0,CLOSE_LONG (sell BSP),253.57288365527896,276.7,117799.0
buy,117891,281.07,338.2405500664917,0.0,OPEN_LONG pred_ret=3.96% pred_mr=0.75,,,
sell,117945,281.35,338.2405500664917,0.0,CLOSE_LONG (sell BSP),94.70735401862768,281.07,117891.0
buy,118039,282.93,336.35167271483215,0.0,OPEN_LONG pred_ret=4.44% pred_mr=0.86,,,
sell,118062,281.98,336.35167271483215,0.0,CLOSE_LONG (sell BSP),-319.5340890790867,282.93,118039.0
buy,118096,284.0,333.9593122258041,0.0,OPEN_LONG pred_ret=3.76% pred_mr=0.54,,,
sell,118136,287.69,333.9593122258041,0.0,CLOSE_LONG (sell BSP),1232.3098621132165,284.0,118096.0
buy,118341,296.4,324.14559559460724,0.0,OPEN_LONG pred_ret=0.78% pred_mr=0.77,,,
sell,118346,296.74,324.14559559460724,0.0,CLOSE_LONG (sell BSP),110.20950250217678,296.4,118341.0
buy,118357,296.08,324.8681573788968,0.0,OPEN_LONG pred_ret=1.66% pred_mr=0.58,,,
sell,118366,296.6,324.8681573788968,0.0,CLOSE_LONG (sell BSP),168.9314418370389,296.08,118357.0
buy,118395,294.03,327.7077015222284,0.0,OPEN_LONG pred_ret=1.64% pred_mr=0.46,,,
sell,118401,293.395,327.7077015222284,0.0,CLOSE_LONG (sell BSP),-208.09439046661203,294.03,118395.0
buy,118427,293.69,327.3785320852402,0.0,OPEN_LONG pred_ret=2.90% pred_mr=0.75,,,
sell,118584,295.26,327.3785320852402,0.0,CLOSE_LONG (sell BSP),513.9842953738248,293.69,118427.0
buy,118590,292.27,330.7277017261026,0.0,OPEN_LONG pred_ret=3.52% pred_mr=0.75,,,
sell,118618,286.85,330.7277017261026,0.0,CLOSE_LONG (sell BSP),-1792.5441433554627,292.27,118590.0
buy,118613,285.65,332.11707068136724,0.0,OPEN_LONG pred_ret=6.18% pred_mr=0.85,,,
sell,118778,284.17,332.11707068136724,0.0,CLOSE_LONG (sell BSP),-491.53326460841066,285.65,118613.0
buy,118796,283.0,333.4901341891312,0.0,OPEN_LONG pred_ret=5.87% pred_mr=0.64,,,
sell,118935,279.56,333.4901341891312,0.0,CLOSE_LONG (sell BSP),-1147.2060616106105,283.0,118796.0
buy,118942,279.0,334.15950506779035,0.0,OPEN_LONG pred_ret=5.40% pred_mr=0.77,,,
sell,118975,278.33,334.15950506779035,0.0,CLOSE_LONG (sell BSP),-223.88686839542484,279.0,118942.0
buy,119006,282.22,329.55359310296245,0.0,OPEN_LONG pred_ret=6.13% pred_mr=0.78,,,
sell,119036,281.02,329.55359310296245,0.0,CLOSE_LONG (sell BSP),-395.46431172356995,282.22,119006.0
buy,119089,277.55,333.6737551208593,0.0,OPEN_LONG pred_ret=6.99% pred_mr=0.80,,,
sell,119094,279.08,333.6737551208593,0.0,CLOSE_LONG (sell BSP),510.52084533490563,277.55,119089.0
buy,119109,279.12,333.62593715652554,0.0,OPEN_LONG pred_ret=6.53% pred_mr=0.51,,,
sell,119204,279.38,333.62593715652554,0.0,CLOSE_LONG (sell BSP),86.7427436606936,279.12,119109.0
buy,119283,280.67,332.09254399397906,0.0,OPEN_LONG pred_ret=5.09% pred_mr=0.58,,,
sell,119299,280.27,332.09254399397906,0.0,CLOSE_LONG (sell BSP),-132.83701759760297,280.67,119283.0
buy,119321,279.42,333.1027746946979,0.0,OPEN_LONG pred_ret=5.15% pred_mr=0.72,,,
sell,119350,279.65,333.1027746946979,0.0,CLOSE_LONG (sell BSP),76.61363817976765,279.42,119321.0
buy,119361,279.41,333.3888942535065,0.0,OPEN_LONG pred_ret=7.33% pred_mr=0.78,,,
sell,119368,280.77,333.3888942535065,0.0,CLOSE_LONG (sell BSP),453.40889618475444,279.41,119361.0
buy,119452,286.93,326.2314844720211,0.0,OPEN_LONG pred_ret=4.32% pred_mr=0.70,,,
sell,119485,286.64,326.2314844720211,0.0,CLOSE_LONG (sell BSP),-94.60713049689281,286.93,119452.0
buy,119513,285.49,327.54559777596455,0.0,OPEN_LONG pred_ret=2.22% pred_mr=0.46,,,
sell,119589,288.24,327.54559777596455,0.0,CLOSE_LONG (sell BSP),900.7503938839025,285.49,119513.0
buy,119905,292.5799,322.687044130318,0.0,OPEN_LONG pred_ret=1.56% pred_mr=0.56,,,
